Scenario,cyclone,timestamp,lat,lon,BASIN,Tropical SST,Local SST,Relative SST
245,986,2037-08-06 00:00:00,14.3,138.6,WP,27.633728,30.061249,2.4275208
245,987,2037-08-07 00:00:00,10.8,150.0,WP,27.633728,30.226727,2.5929985
245,988,2037-08-15 00:00:00,14.6,160.3,WP,27.633728,29.793188,2.15946
245,989,2037-08-15 00:00:00,6.8,170.6,WP,27.633728,30.497513,2.8637848
245,990,2037-08-17 00:00:00,18.7,139.3,WP,27.633728,30.035553,2.401825
245,991,2037-09-02 00:00:00,7.0,130.2,WP,27.685867,30.277542,2.5916748
245,992,2037-09-04 00:00:00,12.8,172.3,WP,27.685867,30.087515,2.4016476
245,993,2037-09-08 00:00:00,19.7,126.6,WP,27.685867,30.128706,2.4428387
245,994,2037-09-12 00:00:00,12.4,136.5,WP,27.685867,30.04034,2.354473
245,995,2037-09-13 00:00:00,4.5,154.9,WP,27.685867,30.58608,2.9002132
245,996,2037-09-20 00:00:00,12.2,137.3,WP,27.685867,30.06511,2.379242
245,997,2037-09-23 00:00:00,6.7,161.1,WP,27.685867,30.694174,3.0083065
245,998,2037-09-28 00:00:00,14.0,144.3,WP,27.685867,30.106268,2.4204006
245,999,2037-11-07 00:00:00,14.2,156.4,WP,28.102165,29.174149,1.0719833
245,1000,2037-11-09 00:00:00,7.4,139.7,WP,28.102165,30.312218,2.2100525
245,1001,2037-11-22 00:00:00,12.5,130.0,WP,28.102165,29.544,1.4418354
245,1002,2037-12-18 00:00:00,-12.1,178.1,SP,28.12917,29.905066,1.7758961
245,1003,2037-12-27 00:00:00,6.3,149.5,WP,28.12917,30.130468,2.001299
245,1004,2037-12-29 00:00:00,-12.1,126.0,SI,28.12917,31.19858,3.0694103
245,1005,2037-12-31 00:00:00,-11.1,140.5,SI,28.12917,30.028658,1.8994884
245,1006,2038-01-03 00:00:00,-19.6,42.6,SI,28.100782,30.500553,2.3997707
245,1007,2038-01-07 00:00:00,-9.8,85.0,SI,28.100782,29.17688,1.0760975
245,1008,2038-01-24 00:00:00,-9.1,106.2,SI,28.100782,29.83449,1.7337074
245,1009,2038-01-30 00:00:00,-14.7,70.6,SI,28.100782,28.63107,0.5302868
245,1010,2038-02-01 00:00:00,-17.3,147.5,SP,28.217384,29.417786,1.2004013
245,1011,2038-02-02 00:00:00,-14.4,127.2,SI,28.217384,30.87614,2.6587563
245,1012,2038-02-15 00:00:00,-12.2,57.8,SI,28.217384,29.602549,1.3851643
245,1013,2038-02-15 00:00:00,-14.3,180.0,SP,28.217384,30.21058,1.9931965
245,1014,2038-02-16 00:00:00,-11.6,195.2,SP,28.217384,30.666965,2.4495811
245,1015,2038-02-21 00:00:00,-11.9,106.7,SI,28.217384,29.8962,1.6788158
245,1016,2038-02-21 00:00:00,-8.1,79.4,SI,28.217384,29.65242,1.4350357
245,1017,2038-02-23 00:00:00,-6.6,85.8,SI,28.217384,29.73427,1.5168858
245,1018,2038-03-07 00:00:00,-16.9,74.5,SI,28.493687,28.739397,0.24571037
245,1019,2038-03-12 00:00:00,-10.6,181.2,SP,28.493687,30.70465,2.2109642
245,1020,2038-03-18 00:00:00,-7.6,132.8,SI,28.493687,30.289953,1.7962666
245,1021,2038-03-27 00:00:00,-14.8,44.1,SI,28.493687,30.427118,1.9334316
245,1022,2038-04-05 00:00:00,-9.4,74.6,SI,28.745113,29.757376,1.0122623
245,1023,2038-04-05 00:00:00,-10.5,62.9,SI,28.745113,29.931255,1.186142
245,1024,2038-04-28 00:00:00,-12.6,190.2,SP,28.745113,30.426708,1.6815948
245,1025,2038-06-03 00:00:00,9.6,133.7,WP,28.320356,30.491415,2.1710587
245,1026,2038-07-10 00:00:00,7.0,177.0,WP,27.875639,30.144964,2.2693253
245,1027,2038-07-17 00:00:00,11.2,131.4,WP,27.875639,30.395126,2.5194874
245,1028,2038-07-18 00:00:00,19.1,120.5,WP,27.875639,30.397734,2.5220947
245,1029,2038-08-11 00:00:00,13.4,113.5,WP,27.640688,29.455418,1.8147297
245,1030,2038-08-15 00:00:00,8.2,139.4,WP,27.640688,30.473927,2.8332386
245,1031,2038-08-15 00:00:00,19.7,121.3,WP,27.640688,30.399643,2.758955
245,1032,2038-08-20 00:00:00,15.7,164.1,WP,27.640688,29.767277,2.1265888
245,1033,2038-08-30 00:00:00,14.6,137.2,WP,27.640688,30.142206,2.5015182
245,1034,2038-09-02 00:00:00,15.8,119.4,WP,27.691786,30.289413,2.5976276
245,1035,2038-09-15 00:00:00,14.7,137.1,WP,27.691786,30.140858,2.449072
245,1036,2038-09-15 00:00:00,17.4,142.9,WP,27.691786,30.134033,2.4422474
245,1037,2038-09-15 00:00:00,16.3,129.9,WP,27.691786,30.216843,2.5250568
245,1038,2038-09-22 00:00:00,9.3,131.8,WP,27.691786,30.30593,2.6141434
245,1039,2038-10-01 00:00:00,16.8,111.0,WP,27.909893,28.75404,0.8441467
245,1040,2038-10-18 00:00:00,17.3,143.6,WP,27.909893,29.732342,1.8224487
245,1041,2038-10-24 00:00:00,12.3,151.6,WP,27.909893,30.016594,2.106701
245,1042,2038-11-05 00:00:00,7.0,155.4,WP,28.09031,30.326324,2.2360153
245,1043,2038-12-06 00:00:00,-15.5,202.1,SP,28.11886,28.948786,0.82992554
245,1044,2038-12-12 00:00:00,-12.3,111.7,SI,28.11886,30.079874,1.9610138
245,1045,2038-12-25 00:00:00,-9.4,74.6,SI,28.11886,28.902914,0.7840538
245,1046,2038-12-28 00:00:00,-10.8,84.0,SI,28.11886,28.318249,0.1993885
245,1047,2039-01-02 00:00:00,-7.3,47.2,SI,28.107275,29.681543,1.5742683
245,1048,2039-01-04 00:00:00,-7.9,69.1,SI,28.107275,29.630707,1.5234318
245,1049,2039-01-07 00:00:00,-11.3,121.1,SI,28.107275,30.53894,2.4316654
245,1050,2039-01-08 00:00:00,-8.4,180.5,SP,28.107275,30.556952,2.4496765
245,1051,2039-01-09 00:00:00,-14.8,44.1,SI,28.107275,30.112633,2.0053577
245,1052,2039-01-10 00:00:00,-14.9,114.3,SI,28.107275,29.689047,1.5817719
245,1053,2039-01-26 00:00:00,-10.6,83.3,SI,28.107275,29.026367,0.9190922
245,1054,2039-01-30 00:00:00,-16.6,62.2,SI,28.107275,28.638983,0.53170776
245,1055,2039-02-06 00:00:00,-8.6,104.0,SI,28.23885,29.91239,1.6735401
245,1056,2039-02-13 00:00:00,-13.0,61.9,SI,28.23885,29.520552,1.281702
245,1057,2039-02-21 00:00:00,-9.9,135.7,SI,28.23885,30.5393,2.3004513
245,1058,2039-02-23 00:00:00,-13.3,69.7,SI,28.23885,29.43096,1.1921101
245,1059,2039-03-01 00:00:00,-7.0,130.6,SI,28.508825,30.288975,1.7801495
245,1060,2039-03-02 00:00:00,-16.4,139.5,SI,28.508825,31.097895,2.5890694
245,1061,2039-03-11 00:00:00,-11.9,102.0,SI,28.508825,30.048977,1.5401516
245,1062,2039-03-14 00:00:00,-16.1,155.2,SP,28.508825,29.817053,1.3082275
245,1063,2039-04-04 00:00:00,4.6,162.8,WP,28.766062,29.595978,0.829916
245,1064,2039-05-15 00:00:00,3.3,175.7,WP,28.711876,29.703247,0.99137115
245,1065,2039-06-14 00:00:00,12.0,128.0,WP,28.325888,30.399471,2.0735836
245,1066,2039-06-25 00:00:00,17.4,132.4,WP,28.325888,29.910442,1.5845547
245,1067,2039-07-03 00:00:00,10.1,154.3,WP,27.871471,30.200308,2.3288364
245,1068,2039-07-11 00:00:00,5.0,157.0,WP,27.871471,30.620438,2.7489662
245,1069,2039-08-01 00:00:00,6.2,135.7,WP,27.628744,30.603855,2.975111
245,1070,2039-08-02 00:00:00,10.6,159.2,WP,27.628744,30.344198,2.715454
245,1071,2039-08-03 00:00:00,11.2,131.4,WP,27.628744,30.35891,2.7301655
245,1072,2039-08-04 00:00:00,6.1,182.2,WP,27.628744,30.17544,2.5466957
245,1073,2039-08-06 00:00:00,9.2,145.9,WP,27.628744,30.503302,2.8745575
245,1074,2039-08-08 00:00:00,8.8,148.8,WP,27.628744,30.520767,2.892023
245,1075,2039-08-11 00:00:00,17.0,146.4,WP,27.628744,30.142923,2.5141792
245,1076,2039-09-11 00:00:00,15.0,134.0,WP,27.665285,30.16044,2.4951553
245,1077,2039-09-23 00:00:00,20.7,110.4,WP,27.665285,30.106651,2.4413662
245,1078,2039-09-24 00:00:00,12.1,138.8,WP,27.665285,30.296358,2.631073
245,1079,2039-10-14 00:00:00,17.9,132.0,WP,27.882887,29.83053,1.9476433
245,1080,2039-10-26 00:00:00,21.7,131.7,WP,27.882887,29.195917,1.3130302
245,1081,2039-10-30 00:00:00,13.4,146.4,WP,27.882887,30.088007,2.20512
245,1082,2039-11-03 00:00:00,-12.1,126.0,SI,28.060877,30.510344,2.4494667
245,1083,2039-11-06 00:00:00,5.0,157.8,WP,28.060877,30.303299,2.242422
245,1084,2039-11-10 00:00:00,-18.6,119.6,SI,28.060877,28.854628,0.79375076
245,1085,2039-12-25 00:00:00,-3.2,159.2,SP,28.066444,30.395798,2.3293533
245,1086,2040-01-02 00:00:00,-12.4,185.2,SP,28.063986,30.23877,2.1747837
245,1087,2040-01-08 00:00:00,-14.6,156.2,SP,28.063986,29.97409,1.9101048
245,1088,2040-01-25 00:00:00,-13.7,117.8,SI,28.063986,30.648127,2.5841408
245,1089,2040-01-26 00:00:00,-17.1,118.6,SI,28.063986,30.359365,2.2953796
245,1090,2040-01-27 00:00:00,-11.1,73.7,SI,28.063986,29.280083,1.2160969
245,1091,2040-01-28 00:00:00,-9.2,95.1,SI,28.063986,29.556986,1.493
245,1092,2040-01-28 00:00:00,-10.5,164.7,SP,28.063986,30.366821,2.3028355
245,1093,2040-01-31 00:00:00,-8.1,98.1,SI,28.063986,29.67208,1.6080933
245,1094,2040-02-06 00:00:00,-15.1,192.7,SP,28.185099,30.036474,1.8513756
245,1095,2040-02-07 00:00:00,-13.1,131.2,SI,28.185099,31.02414,2.8390408
245,1096,2040-02-18 00:00:00,-11.3,112.2,SI,28.185099,29.894173,1.709074
245,1097,2040-03-20 00:00:00,-14.8,139.2,SI,28.478428,30.95597,2.4775429
245,1098,2040-03-20 00:00:00,-6.1,128.6,SI,28.478428,30.382238,1.9038105
245,1099,2040-03-25 00:00:00,-4.4,95.0,SI,28.478428,30.263199,1.784771
245,1100,2040-03-27 00:00:00,-6.0,89.5,SI,28.478428,29.97523,1.4968014
245,1101,2040-03-31 00:00:00,-9.9,96.8,SI,28.478428,30.032248,1.5538197
245,1102,2040-04-20 00:00:00,-7.6,132.8,SI,28.752335,30.45241,1.7000751
245,1103,2040-04-24 00:00:00,-9.9,68.0,SI,28.752335,29.990992,1.238657
245,1104,2040-04-26 00:00:00,-13.4,72.3,SI,28.752335,29.168026,0.41569138
245,1105,2040-04-29 00:00:00,-11.6,85.7,SI,28.752335,29.34634,0.5940056
245,1106,2040-05-06 00:00:00,1.9,180.2,WP,28.721987,29.497559,0.7755718
245,1107,2040-05-28 00:00:00,17.5,133.7,WP,28.721987,28.746435,0.024448395
245,1108,2040-06-10 00:00:00,5.7,153.6,WP,28.343359,30.519613,2.1762543
245,1109,2040-06-22 00:00:00,6.1,149.8,WP,28.343359,30.563221,2.219862
245,1110,2040-06-25 00:00:00,7.0,155.0,WP,28.343359,30.31903,1.9756718
245,1111,2040-07-05 00:00:00,20.4,141.4,WP,27.896822,29.778534,1.881712
245,1112,2040-07-08 00:00:00,16.1,149.3,WP,27.896822,29.657207,1.7603855
245,1113,2040-07-26 00:00:00,17.3,119.2,WP,27.896822,30.558731,2.661909
245,1114,2040-08-01 00:00:00,19.4,153.7,WP,27.66205,29.751242,2.0891914
245,1115,2040-08-06 00:00:00,6.7,138.3,WP,27.66205,30.665796,3.003746
245,1116,2040-08-07 00:00:00,18.1,138.5,WP,27.66205,30.044134,2.382084
245,1117,2040-08-08 00:00:00,12.4,134.0,WP,27.66205,30.24714,2.5850906
245,1118,2040-08-17 00:00:00,14.2,128.7,WP,27.66205,30.16326,2.5012093
245,1119,2040-08-26 00:00:00,13.2,140.7,WP,27.66205,30.214218,2.552168
245,1120,2040-09-02 00:00:00,14.9,153.5,WP,27.718891,30.172663,2.4537716
245,1121,2040-09-18 00:00:00,14.8,130.2,WP,27.718891,30.251114,2.5322227
245,1122,2040-09-29 00:00:00,24.3,145.1,WP,27.718891,29.311792,1.5929012
245,1123,2040-10-05 00:00:00,10.5,127.5,WP,27.947523,30.273096,2.325573
245,1124,2040-10-14 00:00:00,-6.4,89.1,SI,27.947523,28.49371,0.54618645
245,1125,2040-10-16 00:00:00,14.6,126.2,WP,27.947523,29.972076,2.0245533
245,1126,2040-10-23 00:00:00,22.9,134.4,WP,27.947523,28.943827,0.99630356
245,1127,2040-10-25 00:00:00,18.3,117.0,WP,27.947523,29.21638,1.268856
245,1128,2040-11-04 00:00:00,5.7,138.9,WP,28.126116,30.515127,2.3890114
245,1129,2040-12-14 00:00:00,11.4,162.5,WP,28.145397,28.889177,0.74378014
245,1130,2040-12-23 00:00:00,-7.5,66.0,SI,28.145397,29.452316,1.3069191
245,1131,2040-12-25 00:00:00,-19.6,42.6,SI,28.145397,29.867369,1.7219715
245,1132,2041-01-11 00:00:00,-9.0,180.0,SP,28.109167,30.62416,2.5149937
245,1133,2041-01-12 00:00:00,-8.4,80.9,SI,28.109167,29.479704,1.3705368
245,1134,2041-01-14 00:00:00,-6.6,97.4,SI,28.109167,29.739248,1.6300812
245,1135,2041-02-07 00:00:00,-9.8,82.9,SI,28.22372,29.633556,1.4098358
245,1136,2041-02-15 00:00:00,-19.2,50.9,SI,28.22372,29.042131,0.8184109
245,1137,2041-02-17 00:00:00,-13.6,120.5,SI,28.22372,30.372625,2.1489048
245,1138,2041-02-20 00:00:00,-8.1,73.7,SI,28.22372,29.773752,1.5500317
245,1139,2041-02-25 00:00:00,-10.9,49.9,SI,28.22372,29.534077,1.3103561
245,1140,2041-03-04 00:00:00,-10.0,155.0,SP,28.486582,30.61336,2.1267776
245,1141,2041-03-06 00:00:00,-17.9,186.4,SP,28.486582,29.64393,1.1573486
245,1142,2041-03-07 00:00:00,-14.3,51.5,SI,28.486582,29.395452,0.9088707
245,1143,2041-03-15 00:00:00,-7.2,65.5,SI,28.486582,30.088268,1.6016865
245,1144,2041-04-05 00:00:00,-14.2,119.8,SI,28.738049,30.462057,1.7240086
245,1145,2041-04-19 00:00:00,5.9,164.6,WP,28.738049,29.597275,0.8592262
245,1146,2041-04-26 00:00:00,-15.6,149.2,SP,28.738049,28.976467,0.23841858
245,1147,2041-05-30 00:00:00,4.6,151.9,WP,28.702326,30.378183,1.6758575
245,1148,2041-07-11 00:00:00,19.0,129.4,WP,27.887217,30.311518,2.4243011
245,1149,2041-08-03 00:00:00,11.4,127.4,WP,27.635586,30.22712,2.5915337
245,1150,2041-08-04 00:00:00,8.3,140.6,WP,27.635586,30.552437,2.916851
245,1151,2041-08-12 00:00:00,17.0,144.7,WP,27.635586,30.124252,2.4886665
245,1152,2041-08-14 00:00:00,21.1,152.5,WP,27.635586,29.670216,2.0346298
245,1153,2041-08-15 00:00:00,19.7,145.6,WP,27.635586,29.978872,2.3432865
245,1154,2041-08-16 00:00:00,15.1,125.0,WP,27.635586,30.167154,2.5315685
245,1155,2041-08-19 00:00:00,8.2,140.7,WP,27.635586,30.586859,2.951273
245,1156,2041-08-25 00:00:00,17.0,144.1,WP,27.635586,30.124252,2.4886665
245,1157,2041-08-25 00:00:00,9.0,148.8,WP,27.635586,30.601414,2.965828
245,1158,2041-08-30 00:00:00,10.3,144.1,WP,27.635586,30.44457,2.8089848
245,1159,2041-09-01 00:00:00,8.6,128.1,WP,27.669916,30.259369,2.5894527
245,1160,2041-09-10 00:00:00,5.6,193.7,WP,27.669916,29.679443,2.0095272
245,1161,2041-09-21 00:00:00,12.8,172.3,WP,27.669916,30.125662,2.4557457
245,1162,2041-10-14 00:00:00,10.1,136.0,WP,27.901356,30.445358,2.5440025
245,1163,2041-10-24 00:00:00,15.6,127.0,WP,27.901356,29.865335,1.9639797
245,1164,2041-11-02 00:00:00,11.1,163.8,WP,28.06729,29.791245,1.7239552
245,1165,2041-11-03 00:00:00,17.2,132.4,WP,28.06729,28.884808,0.81751823
245,1166,2041-11-12 00:00:00,18.4,141.1,WP,28.06729,28.850666,0.7833767
245,1167,2041-11-13 00:00:00,-9.6,65.0,SI,28.06729,28.289602,0.22231293
245,1168,2041-11-23 00:00:00,8.9,130.1,WP,28.06729,30.218761,2.151472
245,1169,2041-11-28 00:00:00,6.0,159.0,WP,28.06729,30.546803,2.4795132
245,1170,2041-12-18 00:00:00,-13.1,135.2,SI,28.069923,30.768045,2.698122
245,1171,2041-12-24 00:00:00,-11.4,72.8,SI,28.069923,28.686014,0.6160908
245,1172,2041-12-25 00:00:00,-17.1,117.0,SI,28.069923,29.58987,1.519947
245,1173,2041-12-28 00:00:00,-9.9,74.0,SI,28.069923,28.966946,0.89702225
245,1174,2042-01-12 00:00:00,8.6,142.8,WP,28.05737,29.154596,1.0972271
245,1175,2042-02-07 00:00:00,-8.4,99.6,SI,28.168308,29.92286,1.7545509
245,1176,2042-02-14 00:00:00,-14.8,139.2,SI,28.168308,31.088459,2.9201508
245,1177,2042-02-19 00:00:00,-11.8,80.4,SI,28.168308,29.494953,1.3266449
245,1178,2042-02-27 00:00:00,-17.4,149.0,SP,28.168308,29.711908,1.5436001
245,1179,2042-02-28 00:00:00,-9.9,172.5,SP,28.168308,30.635046,2.4667377
245,1180,2042-03-06 00:00:00,-12.1,162.6,SP,28.453999,30.460382,2.006384
245,1181,2042-03-14 00:00:00,-12.5,72.0,SI,28.453999,29.683722,1.229723
245,1182,2042-03-14 00:00:00,-10.2,197.1,SP,28.453999,30.575037,2.1210384
245,1183,2042-03-25 00:00:00,-13.3,119.5,SI,28.453999,30.491928,2.0379295
245,1184,2042-04-02 00:00:00,-5.9,86.6,SI,28.74177,30.236713,1.4949436
245,1185,2042-04-05 00:00:00,-9.3,181.7,SP,28.74177,30.728994,1.9872246
245,1186,2042-05-08 00:00:00,6.4,140.0,WP,28.72167,30.478487,1.7568169
245,1187,2042-05-12 00:00:00,6.7,161.1,WP,28.72167,29.990753,1.269083
245,1188,2042-05-24 00:00:00,9.0,161.4,WP,28.72167,29.478598,0.7569275
245,1189,2042-05-30 00:00:00,9.2,113.4,WP,28.72167,30.360132,1.6384621
245,1190,2042-06-03 00:00:00,8.4,162.5,WP,28.359867,30.001652,1.6417847
245,1191,2042-07-26 00:00:00,15.7,139.7,WP,27.92724,30.147482,2.2202415
245,1192,2042-08-01 00:00:00,17.2,153.4,WP,27.701647,29.982761,2.2811146
245,1193,2042-08-02 00:00:00,10.8,115.6,WP,27.701647,29.749725,2.0480785
245,1194,2042-08-03 00:00:00,7.1,103.7,WP,27.701647,30.149181,2.4475346
245,1195,2042-08-07 00:00:00,4.8,174.8,WP,27.701647,30.44742,2.7457733
245,1196,2042-08-21 00:00:00,22.4,173.4,WP,27.701647,28.61669,0.9150429
245,1197,2042-09-05 00:00:00,10.0,179.9,WP,27.748987,30.52616,2.777172
245,1198,2042-09-08 00:00:00,16.8,111.0,WP,27.748987,29.691605,1.9426174
245,1199,2042-09-09 00:00:00,7.3,160.0,WP,27.748987,30.874617,3.1256294
245,1200,2042-10-23 00:00:00,15.9,158.5,WP,27.997488,29.685081,1.6875935
245,1201,2042-12-11 00:00:00,-6.8,77.9,SI,28.213318,29.22905,1.0157318
245,1202,2042-12-16 00:00:00,-7.0,174.6,SP,28.213318,30.939625,2.726307
245,1203,2042-12-17 00:00:00,-12.0,124.4,SI,28.213318,31.247349,3.034031
245,1204,2042-12-26 00:00:00,6.7,197.0,WP,28.213318,29.66088,1.4475613
245,1205,2042-12-27 00:00:00,-7.6,132.2,SI,28.213318,30.714182,2.500864
245,1206,2043-01-30 00:00:00,-8.8,91.3,SI,28.19271,29.489094,1.2963829
245,1207,2043-02-01 00:00:00,-13.0,184.4,SP,28.30974,30.570145,2.2604046
245,1208,2043-02-06 00:00:00,-19.6,208.5,SP,28.30974,28.877007,0.56726646
245,1209,2043-02-07 00:00:00,-10.5,62.9,SI,28.30974,30.034445,1.7247047
245,1210,2043-02-07 00:00:00,-7.7,203.8,SP,28.30974,30.28688,1.9771404
245,1211,2043-02-19 00:00:00,-11.2,101.5,SI,28.30974,29.835348,1.5256081
245,1212,2043-02-21 00:00:00,-17.0,50.7,SI,28.30974,29.481316,1.1715755
245,1213,2043-02-25 00:00:00,3.4,155.9,WP,28.30974,29.94902,1.6392803
245,1214,2043-03-22 00:00:00,-17.4,195.7,SP,28.582052,29.830923,1.2488708
245,1215,2043-03-23 00:00:00,-8.8,47.2,SI,28.582052,30.32604,1.743988
245,1216,2043-04-20 00:00:00,-12.0,76.8,SI,28.856874,29.589731,0.73285675
245,1217,2043-04-29 00:00:00,-14.1,70.7,SI,28.856874,29.33493,0.47805595
245,1218,2043-05-13 00:00:00,15.4,112.2,WP,28.821522,29.444178,0.62265587
245,1219,2043-05-31 00:00:00,-12.1,131.4,SI,28.821522,29.532307,0.7107849
245,1220,2043-05-31 00:00:00,-7.2,75.6,SI,28.821522,29.881962,1.0604401
245,1221,2043-07-08 00:00:00,20.3,152.2,WP,28.009192,29.600086,1.5908947
245,1222,2043-07-09 00:00:00,20.7,110.4,WP,28.009192,29.551647,1.5424557
245,1223,2043-07-23 00:00:00,11.9,130.3,WP,28.009192,30.447704,2.4385128
245,1224,2043-07-23 00:00:00,17.2,153.4,WP,28.009192,29.647165,1.6379738
245,1225,2043-08-17 00:00:00,17.3,117.9,WP,27.768923,30.245525,2.4766026
245,1226,2043-08-21 00:00:00,15.8,131.5,WP,27.768923,30.148691,2.3797684
245,1227,2043-08-30 00:00:00,6.3,153.5,WP,27.768923,30.62435,2.8554268
245,1228,2043-08-31 00:00:00,14.0,137.0,WP,27.768923,30.249918,2.4809952
245,1229,2043-09-12 00:00:00,4.6,143.6,WP,27.816566,30.685202,2.8686352
245,1230,2043-10-04 00:00:00,6.4,182.0,WP,28.045677,30.51643,2.4707527
245,1231,2043-10-10 00:00:00,3.2,153.3,WP,28.045677,30.523636,2.4779587
245,1232,2043-10-17 00:00:00,20.7,135.8,WP,28.045677,29.393341,1.3476639
245,1233,2043-10-26 00:00:00,8.1,143.9,WP,28.045677,30.457561,2.4118843
245,1234,2043-10-27 00:00:00,5.0,154.3,WP,28.045677,30.617748,2.572071
245,1235,2043-11-03 00:00:00,19.7,132.7,WP,28.233164,28.332739,0.09957504
245,1236,2043-11-24 00:00:00,17.5,133.7,WP,28.233164,28.944763,0.71159935
245,1237,2043-12-15 00:00:00,-14.1,128.6,SI,28.260002,31.817045,3.557043
245,1238,2043-12-22 00:00:00,-10.8,125.2,SI,28.260002,31.13887,2.878868
245,1239,2044-01-05 00:00:00,-16.7,41.4,SI,28.249031,30.113749,1.8647175
245,1240,2044-01-07 00:00:00,-10.2,79.6,SI,28.249031,29.189087,0.94005585
245,1241,2044-01-08 00:00:00,-11.4,93.5,SI,28.249031,29.109186,0.8601551
245,1242,2044-01-10 00:00:00,-13.6,138.3,SI,28.249031,31.330566,3.0815353
245,1243,2044-01-19 00:00:00,-15.9,60.2,SI,28.249031,29.002457,0.7534256
245,1244,2044-02-10 00:00:00,-16.4,139.5,SI,28.363161,31.424212,3.0610504
245,1245,2044-02-16 00:00:00,-13.0,178.6,SP,28.363161,30.399109,2.0359478
245,1246,2044-02-24 00:00:00,-10.9,49.9,SI,28.363161,29.873936,1.5107746
245,1247,2044-02-26 00:00:00,-4.0,170.0,SP,28.363161,30.437315,2.074154
245,1248,2044-03-03 00:00:00,-14.2,119.8,SI,28.63303,30.644867,2.011837
245,1249,2044-03-04 00:00:00,-12.1,123.4,SI,28.63303,30.700226,2.067196
245,1250,2044-03-06 00:00:00,-8.3,98.5,SI,28.63303,30.311136,1.6781063
245,1251,2044-03-07 00:00:00,-15.6,137.5,SI,28.63303,31.47413,2.8411007
245,1252,2044-03-08 00:00:00,-14.9,137.1,SI,28.63303,31.429495,2.796465
245,1253,2044-03-11 00:00:00,-15.7,150.0,SP,28.63303,29.996315,1.3632851
245,1254,2044-03-16 00:00:00,-16.5,121.9,SI,28.63303,31.036957,2.4039268
245,1255,2044-04-17 00:00:00,-12.6,124.3,SI,28.886839,30.791208,1.9043694
245,1256,2044-04-30 00:00:00,-11.1,140.5,SI,28.886839,30.499744,1.6129055
245,1257,2044-06-03 00:00:00,19.4,124.8,WP,28.437038,29.794147,1.3571091
245,1258,2044-07-15 00:00:00,8.2,146.0,WP,27.993961,30.710545,2.7165833
245,1259,2044-07-31 00:00:00,7.2,134.2,WP,27.993961,30.819952,2.8259907
245,1260,2044-08-13 00:00:00,21.5,115.0,WP,27.747154,30.035015,2.2878609
245,1261,2044-08-13 00:00:00,17.9,141.5,WP,27.747154,30.278543,2.5313892
245,1262,2044-08-31 00:00:00,8.8,131.3,WP,27.747154,30.592733,2.8455791
245,1263,2044-09-23 00:00:00,20.7,158.7,WP,27.782425,29.628357,1.845932
245,1264,2044-10-03 00:00:00,11.5,128.4,WP,28.016117,30.143154,2.127037
245,1265,2044-10-05 00:00:00,12.8,125.9,WP,28.016117,30.116217,2.1000996
245,1266,2044-10-08 00:00:00,20.1,138.0,WP,28.016117,29.581644,1.565527
245,1267,2044-10-13 00:00:00,11.8,141.7,WP,28.016117,30.268732,2.252615
245,1268,2044-11-11 00:00:00,-14.0,162.4,SP,28.205128,28.484734,0.27960587
245,1269,2044-11-28 00:00:00,-9.5,78.8,SI,28.205128,28.31533,0.11020279
245,1270,2044-12-03 00:00:00,-4.5,85.5,SI,28.22332,29.580723,1.3574028
245,1271,2044-12-04 00:00:00,-15.1,159.6,SP,28.22332,29.197876,0.97455597
245,1272,2044-12-13 00:00:00,-11.5,161.2,SP,28.22332,30.11669,1.8933697
245,1273,2045-01-14 00:00:00,-15.4,128.0,SI,28.194925,31.860807,3.665882
245,1274,2045-01-21 00:00:00,-11.8,49.1,SI,28.194925,29.50626,1.3113346
245,1275,2045-01-28 00:00:00,-6.0,89.5,SI,28.194925,29.632397,1.4374714
245,1276,2045-01-30 00:00:00,-11.9,119.3,SI,28.194925,30.592703,2.3977776
245,1277,2045-02-03 00:00:00,-10.6,58.5,SI,28.331688,29.79783,1.4661427
245,1278,2045-02-04 00:00:00,-13.6,63.9,SI,28.331688,29.582708,1.2510204
245,1279,2045-02-12 00:00:00,-14.8,44.1,SI,28.331688,30.2219,1.890213
245,1280,2045-02-20 00:00:00,-12.3,100.4,SI,28.331688,29.775536,1.4438477
245,1281,2045-02-24 00:00:00,-5.9,84.2,SI,28.331688,29.929657,1.597969
245,1282,2045-03-07 00:00:00,-8.4,80.9,SI,28.627907,30.074049,1.4461422
245,1283,2045-03-13 00:00:00,-6.0,66.0,SI,28.627907,30.388783,1.7608757
245,1284,2045-03-19 00:00:00,-12.0,41.0,SI,28.627907,30.30276,1.6748524
245,1285,2045-03-24 00:00:00,-8.3,100.5,SI,28.627907,30.332003,1.7040958
245,1286,2045-04-10 00:00:00,-10.2,70.6,SI,28.897915,29.851685,0.9537697
245,1287,2045-04-13 00:00:00,-15.8,139.3,SI,28.897915,30.340908,1.4429932
245,1288,2045-04-16 00:00:00,-12.6,68.3,SI,28.897915,29.531921,0.6340065
245,1289,2045-04-20 00:00:00,-8.8,60.8,SI,28.897915,30.203293,1.305378
245,1290,2045-04-30 00:00:00,-13.8,76.2,SI,28.897915,29.095753,0.19783783
245,1291,2045-05-05 00:00:00,-6.7,78.0,SI,28.861498,29.981888,1.1203899
245,1292,2045-06-20 00:00:00,13.8,147.2,WP,28.476934,29.643585,1.1666508
245,1293,2045-07-08 00:00:00,21.3,125.8,WP,28.024914,30.116272,2.0913582
