Scenario,cyclone,timestamp,lat,lon,basin,tropical_sst,local_sst,relative_sst,local_sst_scaled,tropical_sst_scaled,basin_numerical,peak_wind,quantile
245,810,2033-05-12 00:00:00,-15.1,192.7,SP,28.580465,29.178764,0.598299,0.371757250288172,3.682014426189201,1,132.6194986319477,0.85
245,811,2033-05-21 00:00:00,11.1,138.4,WP,28.580465,29.364838,0.7843723,0.6468519341868848,3.682014426189201,2,95.89100996481082,0.55
245,812,2033-06-05 00:00:00,7.5,175.5,WP,28.209166,29.875437,1.6662712,1.4017294049995788,2.7967127188927674,2,37.70819879157729,0.05
245,813,2033-06-16 00:00:00,15.6,143.2,WP,28.209166,29.26567,1.0565052,0.5002404268679281,2.7967127188927674,2,76.09477235306996,0.45
245,814,2033-07-07 00:00:00,14.0,137.0,WP,27.764053,30.029266,2.265213,1.6291525814210837,1.735413607287737,2,118.78843309495977,0.85
245,815,2033-07-16 00:00:00,13.7,114.8,WP,27.764053,29.828953,2.0648994,1.3330067393593026,1.735413607287737,2,53.22786825688665,0.15
245,816,2033-07-19 00:00:00,9.6,143.2,WP,27.764053,30.199741,2.435688,1.881185462090245,1.735413607287737,2,106.08187480658476,0.65
245,817,2033-07-25 00:00:00,9.8,163.2,WP,27.764053,29.861942,2.097889,1.3817781879611217,1.735413607287737,2,40.815423049936285,0.05
245,818,2033-07-27 00:00:00,7.3,160.0,WP,27.764053,30.31168,2.5476265,2.0466778136328476,1.735413607287737,2,42.57206566429375,0.05
245,819,2033-08-29 00:00:00,10.1,150.8,WP,27.517324,30.276459,2.7591343,1.9946065416572,1.1471286807472851,2,112.88760137307703,0.65
245,820,2033-09-22 00:00:00,21.0,140.9,WP,27.569567,29.725586,2.1560192,1.180187365397555,1.271693565366657,2,59.63868003501638,0.35
245,821,2033-09-24 00:00:00,10.1,154.3,WP,27.569567,30.362986,2.793419,2.1225293987662224,1.271693565366657,2,52.90917559766356,0.15
245,822,2033-10-03 00:00:00,13.8,180.1,WP,27.80474,29.58193,1.7771893,0.9678041097564986,1.8324251008946912,2,75.15510145152761,0.55
245,823,2033-10-03 00:00:00,12.1,149.2,WP,27.80474,30.0309,2.2261581,1.6315683123318518,1.8324251008946912,2,126.7681905877194,0.75
245,824,2033-10-11 00:00:00,10.6,143.9,WP,27.80474,30.124044,2.3193035,1.7692738447386505,1.8324251008946912,2,81.92707177578225,0.55
245,825,2033-10-17 00:00:00,15.9,131.1,WP,27.80474,29.832224,2.027483,1.337842636427314,1.8324251008946912,2,38.95601455502181,0.05
245,826,2033-10-26 00:00:00,14.3,134.7,WP,27.80474,29.936722,2.131981,1.4923340983083284,1.8324251008946912,2,65.43681777795315,0.45
245,827,2033-10-28 00:00:00,15.6,114.8,WP,27.80474,29.018326,1.2135849,0.13456322589280806,1.8324251008946912,2,95.52208879945374,0.75
245,828,2033-11-04 00:00:00,7.4,135.0,WP,27.981173,30.157734,2.1765614,1.8190816625990058,2.2531007184520533,2,58.00030375136376,0.35
245,829,2033-11-12 00:00:00,-9.9,74.0,SI,27.981173,28.236444,0.2552719,-1.0213832343117113,2.2531007184520533,0,106.52336360616164,0.75
245,830,2033-11-14 00:00:00,15.9,117.0,WP,27.981173,28.311478,0.3303051,-0.910451806430025,2.2531007184520533,2,121.41345463529268,0.75
245,831,2033-11-24 00:00:00,-10.6,137.7,SI,27.981173,28.704824,0.7236519,-0.3289229870741577,2.2531007184520533,0,107.08572324172037,0.75
245,832,2033-12-30 00:00:00,10.5,160.4,WP,28.000498,28.802729,0.80223083,-0.18417871851915263,2.2991780186696817,2,55.284825859516715,0.25
245,833,2034-01-01 00:00:00,-13.0,128.0,SI,27.978613,31.304918,3.3263054,3.5150962581559586,2.2469968173624246,0,134.80403475518122,0.95
245,834,2034-01-02 00:00:00,-12.8,183.4,SP,27.978613,30.15681,2.1781979,1.8177156066861822,2.2469968173624246,1,40.25614338754835,0.05
245,835,2034-01-03 00:00:00,-9.0,130.5,SI,27.978613,30.406107,2.427494,2.186280153113398,2.2469968173624246,0,113.80157745571461,0.75
245,836,2034-01-06 00:00:00,-12.3,53.7,SI,27.978613,29.20901,1.2303963,0.41647340520073406,2.2469968173624246,0,62.90942030855528,0.35
245,837,2034-01-14 00:00:00,-12.9,175.9,SP,27.978613,30.20548,2.2268677,1.889670088587742,2.2469968173624246,1,145.49737725101232,0.95
245,838,2034-01-20 00:00:00,-7.0,174.6,SP,27.978613,30.616663,2.63805,2.4975694050399335,2.2469968173624246,1,112.49399645106833,0.75
245,839,2034-01-29 00:00:00,-14.1,62.0,SI,27.978613,28.922464,0.9438515,-0.007160639815984276,2.2469968173624246,0,78.20477874647611,0.45
245,840,2034-02-13 00:00:00,-10.6,58.5,SI,28.096325,29.488764,1.3924389,0.8300660522089218,2.5276618193400178,0,123.56484734460153,0.85
245,841,2034-02-23 00:00:00,-7.0,174.6,SP,28.096325,30.577404,2.481079,2.439528291315399,2.5276618193400178,1,133.07724348168526,0.85
245,842,2034-02-24 00:00:00,-15.6,119.8,SI,28.096325,30.4275,2.3311749,2.2179078956923997,2.5276618193400178,0,125.9650547536796,0.85
245,843,2034-02-25 00:00:00,-5.8,72.0,SI,28.096325,29.676533,1.5802078,1.1076666503633004,2.5276618193400178,0,86.02202429762333,0.55
245,844,2034-02-28 00:00:00,5.1,168.0,WP,28.096325,29.271313,1.1749878,0.5085831254783747,2.5276618193400178,2,69.44920831408272,0.45
245,845,2034-03-08 00:00:00,-13.3,150.4,SP,28.374813,30.161087,1.786274,1.824038789737196,3.191670884437334,1,45.45705169228581,0.15
245,846,2034-03-11 00:00:00,-17.7,196.8,SP,28.374813,29.466108,1.0912952,0.7965710708659632,3.191670884437334,1,37.27152815786649,0.05
245,847,2034-03-11 00:00:00,-12.1,95.1,SI,28.374813,29.43519,1.0603771,0.7508614207440739,3.191670884437334,0,72.29329717493687,0.35
245,848,2034-03-25 00:00:00,-8.2,132.3,SI,28.374813,30.198462,1.8236485,1.879294568678449,3.191670884437334,0,149.78669662683706,0.95
245,849,2034-04-02 00:00:00,-7.0,172.0,SP,28.638578,30.739979,2.1014004,2.6798816896130324,3.820575365260183,1,36.76580983127327,0.05
245,850,2034-04-10 00:00:00,-9.5,160.0,SP,28.638578,30.59076,1.9521809,2.45927400860073,3.820575365260183,1,81.8506490323852,0.55
245,851,2034-04-12 00:00:00,6.0,174.1,WP,28.638578,29.336216,0.69763756,0.6045367260301909,3.820575365260183,2,89.92353137443052,0.75
245,852,2034-04-29 00:00:00,-10.7,82.1,SI,28.638578,29.331232,0.69265366,0.5971683032276968,3.820575365260183,0,81.74625762248577,0.65
245,853,2034-06-04 00:00:00,10.3,174.7,WP,28.232803,29.197922,0.9651184,0.4000807342468705,2.8530712775082403,2,113.30026843894925,0.65
245,854,2034-06-05 00:00:00,16.9,119.7,WP,28.232803,30.533295,2.3004913,2.3743168624640325,2.8530712775082403,2,68.02023634810408,0.45
245,855,2034-06-06 00:00:00,10.6,159.2,WP,28.232803,29.37679,1.1439857,0.6645219561241662,2.8530712775082403,2,89.48680063985887,0.55
245,856,2034-07-03 00:00:00,5.7,153.6,WP,27.783003,30.445066,2.6620636,2.243877742190919,1.7805967813691852,2,46.82720186346449,0.15
245,857,2034-07-06 00:00:00,10.8,110.5,WP,27.783003,29.47998,1.6969776,0.817079650544176,1.7805967813691852,2,37.19040470460178,0.05
245,858,2034-07-15 00:00:00,10.1,150.8,WP,27.783003,30.066092,2.2830887,1.6835967102582907,1.7805967813691852,2,53.77392952949547,0.45
245,859,2034-07-18 00:00:00,12.0,128.0,WP,27.783003,30.165436,2.382433,1.830468418703499,1.7805967813691852,2,88.39588708114239,0.65
245,860,2034-08-01 00:00:00,14.6,176.3,WP,27.53193,29.247229,1.7152977,0.4729769668156048,1.1819542976672666,2,80.81390564252175,0.45
245,861,2034-08-08 00:00:00,21.5,133.4,WP,27.53193,29.863556,2.331625,1.3841643505620898,1.1819542976672666,2,116.01828918604298,0.85
245,862,2034-08-11 00:00:00,18.0,151.8,WP,27.53193,29.798574,2.2666435,1.2880939551865591,1.1819542976672666,2,109.65352574828731,0.85
245,863,2034-08-14 00:00:00,10.1,154.3,WP,27.53193,30.272894,2.740963,1.989335990435114,1.1819542976672666,2,139.5363084713365,0.95
245,864,2034-08-24 00:00:00,1.3,172.0,WP,27.53193,29.69488,2.1629486,1.1347911393595618,1.1819542976672666,2,56.34852973064906,0.35
245,865,2034-09-07 00:00:00,4.8,174.8,WP,27.57675,30.147943,2.5711937,1.8046064965357604,1.2888202534630737,2,86.63279162978908,0.55
245,866,2034-09-09 00:00:00,19.0,130.0,WP,27.57675,30.048952,2.4722023,1.6582566687585416,1.2888202534630737,2,113.26850781307232,0.85
245,867,2034-09-10 00:00:00,17.5,117.5,WP,27.57675,30.037745,2.4609947,1.641688066361363,1.2888202534630737,2,51.154014271327455,0.15
245,868,2034-09-11 00:00:00,17.0,146.4,WP,27.57675,30.01686,2.4401093,1.6108113588513153,1.2888202534630737,2,92.73358485078664,0.75
245,869,2034-09-11 00:00:00,13.2,159.3,WP,27.57675,30.096865,2.520115,1.7290919901341206,1.2888202534630737,2,83.2277116613543,0.55
245,870,2034-09-16 00:00:00,10.0,190.3,WP,27.57675,30.04039,2.4636402,1.6455984753325865,1.2888202534630737,2,68.37296461081945,0.45
245,871,2034-09-19 00:00:00,20.8,123.0,WP,27.57675,29.973679,2.3969288,1.546971899574734,1.2888202534630737,2,67.53549851202213,0.55
245,872,2034-09-22 00:00:00,8.8,172.2,WP,27.57675,30.422089,2.8453388,2.2099081894756494,1.2888202534630737,2,43.63342067286655,0.05
245,873,2034-09-23 00:00:00,5.2,151.4,WP,27.57675,30.529835,2.953085,2.3692015448684005,1.2888202534630737,2,46.778542178229216,0.15
245,874,2034-10-06 00:00:00,16.0,111.3,WP,27.809374,28.79718,0.9878063,-0.19238244607353183,1.843474115601467,2,42.348270824499934,0.15
245,875,2034-10-11 00:00:00,3.1,173.7,WP,27.809374,29.80603,1.9966564,1.2991170210805,1.843474115601467,2,69.19802260201965,0.55
245,876,2034-10-12 00:00:00,9.4,146.5,WP,27.809374,30.14797,2.3385963,1.8046464137539913,1.843474115601467,2,96.87365727556787,0.65
245,877,2034-10-19 00:00:00,18.6,133.6,WP,27.809374,29.493715,1.6843414,0.8373856873002461,1.843474115601467,2,85.6539977307922,0.65
245,878,2034-10-21 00:00:00,5.2,155.5,WP,27.809374,30.392818,2.5834446,2.166633489665898,1.843474115601467,2,88.73625649003758,0.55
245,879,2034-12-03 00:00:00,9.4,146.5,WP,28.019127,29.333336,1.314209,0.6002788894187965,2.343595820778564,2,109.93006672354582,0.75
245,880,2034-12-10 00:00:00,-14.9,160.7,SP,28.019127,28.831812,0.812685,-0.14118196082153583,2.343595820778564,1,102.75167264818498,0.65
245,881,2034-12-11 00:00:00,11.1,148.0,WP,28.019127,28.909622,0.8904953,-0.026146451539427903,2.343595820778564,2,67.12270342717784,0.45
245,882,2034-12-21 00:00:00,-14.6,155.6,SP,28.019127,29.062256,1.043129,0.1995100183714534,2.343595820778564,1,43.925226418456226,0.05
245,883,2034-12-23 00:00:00,12.8,125.9,WP,28.019127,28.445654,0.42652702,-0.712083929634803,2.343595820778564,2,92.25749239578585,0.65
245,884,2034-12-24 00:00:00,9.6,133.7,WP,28.019127,29.232819,1.2136917,0.4516729996037378,2.343595820778564,2,68.55075248898325,0.45
245,885,2034-12-24 00:00:00,-13.0,178.6,SP,28.019127,29.528818,1.5096912,0.8892825062480652,2.343595820778564,1,142.7753253282263,0.95
245,886,2034-12-29 00:00:00,-8.2,132.3,SI,28.019127,30.45455,2.435423,2.2578990346987147,2.343595820778564,0,126.74226617351545,0.95
245,887,2035-01-07 00:00:00,-7.5,88.5,SI,27.991127,29.275915,1.2847881,0.5153867935636657,2.276834402610721,0,59.325996967271564,0.35
245,888,2035-01-12 00:00:00,-14.8,41.0,SI,27.991127,29.758633,1.7675056,1.229044562097797,2.276834402610721,0,45.45941720793843,0.15
245,889,2035-01-30 00:00:00,-14.8,139.2,SI,27.991127,31.173382,3.1822548,3.3206313982545126,2.276834402610721,0,49.13417626496852,0.25
245,890,2035-02-08 00:00:00,-16.2,127.9,SI,28.116945,33.114,4.997053,6.189671109757235,2.576826835147907,0,53.02977923661551,0.25
245,891,2035-02-21 00:00:00,-13.8,190.8,SP,28.116945,30.19028,2.0733356,1.8671981731387244,2.576826835147907,1,96.39775193107158,0.65
245,892,2035-03-12 00:00:00,-17.5,183.8,SP,28.399567,29.62526,1.2256927,1.0318638529411006,3.2506927467704325,1,37.22130359188891,0.05
245,893,2035-03-13 00:00:00,-16.5,112.9,SI,28.399567,29.751373,1.3518066,1.2183112656399129,3.2506927467704325,0,130.83478404320164,0.95
245,894,2035-03-22 00:00:00,-10.5,100.3,SI,28.399567,29.877254,1.4776878,1.404415685945029,3.2506927467704325,0,55.010809078171384,0.25
245,895,2035-03-23 00:00:00,-10.3,172.1,SP,28.399567,30.513763,2.1141968,2.345440451112048,3.2506927467704325,1,58.771811956309875,0.35
245,896,2035-04-06 00:00:00,-14.9,119.7,SI,28.668472,30.43781,1.7693386,2.233150359394991,3.891852716499808,0,61.64035084302988,0.35
245,897,2035-04-23 00:00:00,-20.1,41.8,SI,28.668472,29.771057,1.1025848,1.2474123961463877,3.891852716499808,0,87.68508830493771,0.65
245,898,2035-04-27 00:00:00,-20.6,42.7,SI,28.668472,29.804092,1.1356201,1.2962518518607515,3.891852716499808,0,52.93886498990446,0.25
245,899,2035-05-07 00:00:00,-18.6,119.6,SI,28.62905,28.864248,0.23519897,-0.09322807598572368,3.797857408392214,0,88.4562995194233,0.65
245,900,2035-06-14 00:00:00,19.0,123.1,WP,28.255877,29.792505,1.5366287,1.2791214515773426,2.908087454751268,2,139.37604750339673,0.95
245,901,2035-06-16 00:00:00,18.2,129.4,WP,28.255877,29.754604,1.4987278,1.2230880260883186,2.908087454751268,2,65.33954933881216,0.35
245,902,2035-07-07 00:00:00,11.8,156.7,WP,27.802967,29.85086,2.0478935,1.3653943875002026,1.828197672522849,2,62.60711288595972,0.35
245,903,2035-07-23 00:00:00,16.2,125.1,WP,27.802967,30.25806,2.4550934,1.9674051750554602,1.828197672522849,2,103.6790770160402,0.75
245,904,2035-07-29 00:00:00,15.2,140.1,WP,27.802967,29.947605,2.144638,1.5084236940867266,1.828197672522849,2,91.34495231375678,0.75
245,905,2035-07-29 00:00:00,24.6,152.3,WP,27.802967,28.569202,0.76623535,-0.5294286526680133,1.828197672522849,2,101.85027242099918,0.65
245,906,2035-08-08 00:00:00,10.1,158.6,WP,27.571623,30.432026,2.860403,2.224599204200446,1.276595760929266,2,63.45272223430204,0.45
245,907,2035-09-12 00:00:00,12.3,149.3,WP,27.60878,30.174047,2.5652676,1.8431990544884682,1.3651905471743515,2,100.39888838770065,0.75
245,908,2035-09-14 00:00:00,5.3,155.8,WP,27.60878,30.701061,3.0922813,2.6223447155706037,1.3651905471743515,2,65.26453690414914,0.35
245,909,2035-09-27 00:00:00,12.2,133.8,WP,27.60878,30.09713,2.48835,1.7294837702389867,1.3651905471743515,2,58.44155316568109,0.35
245,910,2035-11-11 00:00:00,11.4,128.9,WP,28.02246,29.741669,1.7192078,1.2039647217243044,2.3515428138768946,2,87.00170246854249,0.65
245,911,2035-11-11 00:00:00,2.7,171.4,WP,28.02246,29.864708,1.842247,1.3858674852066486,2.3515428138768946,2,108.37041212428136,0.95
245,912,2035-12-09 00:00:00,-6.3,77.7,SI,28.035465,29.3107,1.2752342,0.5668134763856434,2.3825511082794915,0,86.61287187630526,0.55
245,913,2035-12-12 00:00:00,-9.0,80.0,SI,28.035465,28.793196,0.7577305,-0.19827245338596244,2.3825511082794915,0,100.24966467868668,0.75
245,914,2035-12-26 00:00:00,-14.6,164.1,SP,28.035465,29.181437,1.1459713,0.3757090548931179,2.3825511082794915,1,50.237991339110806,0.25
245,915,2035-12-28 00:00:00,9.2,159.2,WP,28.035465,29.372452,1.3369865,0.6581085897282548,2.3825511082794915,2,67.4955257444033,0.35
245,916,2036-01-03 00:00:00,-12.8,183.9,SP,28.003868,30.385067,2.381199,2.155174291202391,2.3072132322134546,1,145.64922140774357,0.95
245,917,2036-01-07 00:00:00,-18.4,41.0,SI,28.003868,29.972643,1.9687748,1.5454402611270257,2.3072132322134546,0,136.19374954558373,0.95
245,918,2036-01-15 00:00:00,-8.1,79.4,SI,28.003868,29.51344,1.5095711,0.8665474328418129,2.3072132322134546,0,74.80208153176079,0.45
245,919,2036-01-19 00:00:00,-14.4,100.5,SI,28.003868,28.051,0.047132492,-1.2955465164516855,2.3072132322134546,0,65.10130315541895,0.45
245,920,2036-01-29 00:00:00,5.4,156.4,WP,28.003868,29.68602,1.6821518,1.1216923781175656,2.3072132322134546,2,47.888532075212716,0.15
245,921,2036-02-01 00:00:00,-9.0,165.6,SP,28.120457,30.523947,2.40349,2.360496634462888,2.5852006244552372,1,105.0723569574004,0.75
245,922,2036-02-11 00:00:00,-4.0,163.4,SP,28.120457,30.531353,2.4108963,2.371445779582323,2.5852006244552372,1,89.23741616140074,0.55
245,923,2036-02-20 00:00:00,-10.3,224.4,SP,28.120457,29.234396,1.1139393,0.454004460831575,2.5852006244552372,1,60.2726479576457,0.35
245,924,2036-02-22 00:00:00,-13.4,81.0,SI,28.120457,29.069601,0.94914436,0.21036898014599106,2.5852006244552372,0,53.79184852048982,0.15
245,925,2036-02-26 00:00:00,-10.3,224.4,SP,28.120457,29.234396,1.1139393,0.454004460831575,2.5852006244552372,1,52.979365669835424,0.35
245,926,2036-03-04 00:00:00,-15.1,118.4,SI,28.402979,30.325613,1.9226341,2.0672765766559524,3.25882810244145,0,42.47570341077595,0.05
245,927,2036-03-04 00:00:00,-14.6,142.6,SP,28.402979,30.587093,2.1841145,2.4538526589986547,3.25882810244145,1,89.31416574362385,0.65
245,928,2036-03-11 00:00:00,-13.7,96.3,SI,28.402979,29.292332,0.8893528,0.5396579406640902,3.25882810244145,0,95.29064017434823,0.65
245,929,2036-03-17 00:00:00,-11.0,108.5,SI,28.402979,29.991556,1.5885773,1.5734015332906583,3.25882810244145,0,65.67524455182203,0.45
245,930,2036-03-25 00:00:00,-12.8,89.4,SI,28.402979,29.38825,0.98527145,0.6814645976403327,3.25882810244145,0,136.32363734453702,0.95
245,931,2036-03-31 00:00:00,-9.0,189.0,SP,28.402979,30.604671,2.2016926,2.4798402464830516,3.25882810244145,1,66.76909443390846,0.45
245,932,2036-04-28 00:00:00,-14.0,60.0,SI,28.662035,29.260221,0.5981865,0.4921845408625553,3.8765047433302904,0,45.475817641802834,0.15
245,933,2036-05-02 00:00:00,7.8,110.0,WP,28.625902,30.302322,1.6764202,2.0328428014768027,3.7903515175210596,2,40.241553298162536,0.05
245,934,2036-06-27 00:00:00,5.5,170.5,WP,28.249332,30.164331,1.914999,1.8288347695869764,2.8924819732545295,2,82.81266424953103,0.55
245,935,2036-07-05 00:00:00,11.1,147.0,WP,27.803152,30.035095,2.2319431,1.6377702653126818,1.828638774750034,2,101.82057841065178,0.65
245,936,2036-07-15 00:00:00,8.0,154.3,WP,27.803152,30.286062,2.4829102,2.0088037656083158,1.828638774750034,2,116.03416753524476,0.75
245,937,2036-07-20 00:00:00,26.6,148.8,WP,27.803152,28.068645,0.2654934,-1.269459875129452,1.828638774750034,2,134.39379454409496,0.85
245,938,2036-07-26 00:00:00,5.6,150.2,WP,27.803152,30.480242,2.6770897,2.2958824854695137,1.828638774750034,2,90.57931424453555,0.55
245,939,2036-08-07 00:00:00,18.7,156.9,WP,27.57533,29.619715,2.044384,1.0236660390486771,1.2854344958274202,2,131.95419707394024,0.85
245,940,2036-08-07 00:00:00,14.1,142.5,WP,27.57533,30.068562,2.4932308,1.6872483965187546,1.2854344958274202,2,91.02728341217549,0.75
245,941,2036-08-08 00:00:00,12.2,137.3,WP,27.57533,30.149202,2.5738716,1.806467821637751,1.2854344958274202,2,59.31718115665681,0.25
245,942,2036-08-10 00:00:00,6.5,151.9,WP,27.57533,30.512934,2.937603,2.344214844670783,1.2854344958274202,2,83.30439380569646,0.65
245,943,2036-08-16 00:00:00,16.9,115.0,WP,27.57533,29.920067,2.344736,1.4677110883212634,1.2854344958274202,2,120.54640728347,0.65
245,944,2036-08-17 00:00:00,20.2,112.4,WP,27.57533,29.84418,2.2688484,1.3555185720265563,1.2854344958274202,2,55.02070931826364,0.25
245,945,2036-08-22 00:00:00,13.3,149.2,WP,27.57533,30.05595,2.4806194,1.668602620358029,1.2854344958274202,2,54.95210989131225,0.25
245,946,2036-08-23 00:00:00,15.2,137.4,WP,27.57533,30.055725,2.4803944,1.6682699768727636,1.2854344958274202,2,44.79545097068717,0.15
245,947,2036-08-24 00:00:00,21.4,167.6,WP,27.57533,28.887486,1.3121548,-0.05887265682754928,1.2854344958274202,2,59.4059095474699,0.25
245,948,2036-08-28 00:00:00,9.6,143.2,WP,27.57533,30.284039,2.7087078,2.0058129310719086,1.2854344958274202,2,51.73539058531988,0.25
245,949,2036-09-12 00:00:00,4.0,175.0,WP,27.62957,30.136597,2.5070267,1.7878323943854564,1.4147609001639752,2,45.7968038088245,0.15
245,950,2036-09-14 00:00:00,18.7,139.3,WP,27.62957,29.952866,2.3232956,1.5162016379799699,1.4147609001639752,2,113.29706887673794,0.85
245,951,2036-10-02 00:00:00,8.7,144.6,WP,27.880228,30.208364,2.3281364,1.8939338388610922,2.0124138842751824,2,116.03824056525471,0.65
245,952,2036-10-04 00:00:00,20.3,152.2,WP,27.880228,29.16363,1.2834015,0.34938291026149926,2.0124138842751824,2,114.04347759989146,0.75
245,953,2036-10-10 00:00:00,10.0,179.9,WP,27.880228,30.254604,2.3743763,1.962295771121789,2.0124138842751824,2,73.8135415891076,0.65
245,954,2036-10-19 00:00:00,16.1,146.6,WP,27.880228,29.65483,1.7746029,1.0755805989823795,2.0124138842751824,2,114.00950538404285,0.75
245,955,2036-10-20 00:00:00,8.3,115.1,WP,27.880228,29.916645,2.036417,1.4626519505142537,2.0124138842751824,2,51.89749230432699,0.25
245,956,2036-10-31 00:00:00,21.5,115.0,WP,27.880228,28.147667,0.2674389,-1.1526325262733845,2.0124138842751824,2,109.71511216699173,0.65
245,957,2036-11-04 00:00:00,-9.7,52.7,SI,28.075619,28.260574,0.1849556,-0.9857090685363966,2.4782917506049005,0,48.787039376629416,0.15
245,958,2036-12-04 00:00:00,-10.5,192.0,SP,28.108658,30.279667,2.171009,1.999349298549336,2.557067839706583,1,65.03978949997433,0.35
245,959,2036-12-14 00:00:00,-8.1,98.1,SI,28.108658,29.171894,1.0632362,0.3616005358714132,2.557067839706583,0,80.01951844107396,0.65
245,960,2036-12-18 00:00:00,-7.2,65.5,SI,28.108658,29.38002,1.2713623,0.6692972381570802,2.557067839706583,0,41.07128526578413,0.05
245,961,2036-12-26 00:00:00,-14.9,172.2,SP,28.108658,28.918558,0.8099003,-0.012935330720186681,2.557067839706583,1,110.93987775657544,0.75
245,962,2037-01-12 00:00:00,-6.9,88.5,SI,28.107973,29.573833,1.4658604,0.9558333795334275,2.555434569297841,0,74.61265140823775,0.45
245,963,2037-01-21 00:00:00,-6.3,90.5,SI,28.107973,29.675873,1.5678997,1.1066908961398565,2.555434569297841,0,71.86838067660602,0.45
245,964,2037-01-24 00:00:00,-19.2,41.2,SI,28.107973,30.109997,2.0020237,1.748506542349678,2.555434569297841,0,48.618921231803434,0.15
245,965,2037-01-29 00:00:00,-13.5,186.8,SP,28.107973,30.054022,1.9460487,1.6657522352931808,2.555434569297841,1,43.933931951625034,0.15
245,966,2037-01-31 00:00:00,-10.6,137.7,SI,28.107973,30.667175,2.5592022,2.5722471282741965,2.555434569297841,0,40.096776232353236,0.05
245,967,2037-03-02 00:00:00,-11.6,85.7,SI,28.49833,29.610132,1.111803,1.009498383407367,3.4861769590029352,0,76.39566726621273,0.55
245,968,2037-03-07 00:00:00,-5.9,86.6,SI,28.49833,30.111902,1.6135731,1.7513229238582566,3.4861769590029352,0,75.83749044923547,0.45
245,969,2037-03-07 00:00:00,-14.8,139.2,SI,28.49833,30.930628,2.4322987,2.9617401243788,3.4861769590029352,0,82.45211217417733,0.55
245,970,2037-03-09 00:00:00,-11.8,62.0,SI,28.49833,29.917408,1.4190788,1.4637799815331733,3.4861769590029352,0,70.5339944577343,0.45
245,971,2037-03-12 00:00:00,-8.0,80.6,SI,28.49833,29.91861,1.4202805,1.4655570369522382,3.4861769590029352,0,42.52754647938186,0.05
245,972,2037-03-30 00:00:00,-12.1,170.9,SP,28.49833,30.425344,1.9270153,2.2147204318958162,3.4861769590029352,1,52.90296762551378,0.25
245,973,2037-04-08 00:00:00,-15.4,162.8,SP,28.7593,29.317581,0.55828094,0.5769864533727939,4.108417219690818,1,119.78436230177678,0.75
245,974,2037-04-15 00:00:00,-16.2,57.6,SI,28.7593,28.996851,0.23755074,0.10281425324362228,4.108417219690818,0,62.683165517073604,0.35
245,975,2037-04-24 00:00:00,6.4,140.0,WP,28.7593,29.813023,1.0537224,1.30945558060254,4.108417219690818,2,54.912561867038264,0.25
245,976,2037-05-18 00:00:00,-14.4,173.6,SP,28.708351,28.95246,0.2441082,0.03718591122405929,3.986937666325349,1,50.11157031178367,0.15
245,977,2037-06-10 00:00:00,17.0,149.6,WP,28.335209,28.886023,0.5508137,-0.06103557868951359,3.097241627111652,2,99.49306617185448,0.65
245,978,2037-06-13 00:00:00,1.4,106.5,WP,28.335209,30.92037,2.5851612,2.946574538281693,3.097241627111652,2,50.13042900656354,0.25
245,979,2037-06-28 00:00:00,8.3,140.6,WP,28.335209,30.373682,2.0384731,2.1383425308479778,3.097241627111652,2,89.15355137054489,0.55
245,980,2037-07-01 00:00:00,14.0,131.7,WP,27.878487,30.266794,2.3883076,1.9803176559457056,2.008262754666963,2,49.203700248315286,0.25
245,981,2037-07-03 00:00:00,6.1,177.2,WP,27.878487,30.26556,2.3870735,1.9784932912309627,2.008262754666963,2,52.3284308587581,0.35
245,982,2037-07-05 00:00:00,7.2,155.9,WP,27.878487,30.424114,2.5456276,2.212901980843035,2.008262754666963,2,66.13210567133856,0.45
245,983,2037-07-08 00:00:00,12.1,149.2,WP,27.878487,29.84768,1.9691925,1.3606930262417891,2.008262754666963,2,47.90788615716897,0.25
245,984,2037-07-26 00:00:00,8.1,173.3,WP,27.878487,30.058826,2.1803398,1.6728545433074624,2.008262754666963,2,87.43779840142665,0.45
245,985,2037-08-01 00:00:00,24.3,166.7,WP,27.633728,28.346056,0.71232796,-0.8593311556144907,1.4246749707619,2,135.48276349026207,0.95
245,986,2037-08-06 00:00:00,14.3,138.6,WP,27.633728,30.061249,2.4275208,1.676436744039895,1.4246749707619,2,53.457640499970715,0.25
245,987,2037-08-07 00:00:00,10.8,150.0,WP,27.633728,30.226727,2.5929985,1.9210819825051928,1.4246749707619,2,65.16933584862842,0.45
245,988,2037-08-15 00:00:00,14.6,160.3,WP,27.633728,29.793188,2.15946,1.2801312093570616,1.4246749707619,2,102.2771809999426,0.55
245,989,2037-08-15 00:00:00,6.8,170.6,WP,27.633728,30.497513,2.8637848,2.321416199398461,1.4246749707619,2,58.23456501068235,0.25
245,990,2037-08-17 00:00:00,18.7,139.3,WP,27.633728,30.035553,2.401825,1.638447379607135,1.4246749707619,2,93.72172225042048,0.55
245,991,2037-09-02 00:00:00,7.0,130.2,WP,27.685867,30.277542,2.5916748,1.9962076656329444,1.5489918843994963,2,103.91004082417967,0.75
245,992,2037-09-04 00:00:00,12.8,172.3,WP,27.685867,30.087515,2.4016476,1.7152688053019929,1.5489918843994963,2,110.44071827757192,0.75
245,993,2037-09-08 00:00:00,19.7,126.6,WP,27.685867,30.128706,2.4428387,1.7761662177533422,1.5489918843994963,2,60.056209096565496,0.35
