timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,STORMNAME,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Tropical SST,Global SST,Local SST,Local Month Mean,Local Anomaly,Saffir-Simpson Category
2014-09-27 18:00:00,2014-N-18,WP,2014.0,18.0,     INVEST,9.5,159.5,20.0,135.0,2.3395,50.0,27.387476,14.098275,30.278835,29.374424,0.9044113,4
2014-03-09 00:00:00,2014-S-19,AUS,2014.0,19.0,       LUSI,-17.4,149.0,15.0,40.0,0.095,15.0,28.191042,13.866282,27.904043,28.197283,-0.2932396,1
2014-10-01 18:00:00,2014-N-19,WP,2014.0,19.0,     INVEST,5.5,165.7,20.0,155.0,4.22325,50.0,27.708351,13.76084,30.016237,29.465124,0.5511131,5
2014-10-30 00:00:00,2014-N-20,WP,2014.0,20.0,     KAJIKI,13.2,140.7,15.0,155.0,2.778,60.0,27.708351,13.76084,29.441904,29.249737,0.19216728,5
2014-03-27 06:00:00,2014-S-21,SI,2014.0,21.0,     INVEST,-12.0,41.0,20.0,130.0,1.0955,65.0,28.191042,13.866282,29.420208,29.385284,0.034923553,4
2014-11-25 06:00:00,2014-N-21,WP,2014.0,21.0,       NURI,8.4,131.4,15.0,55.0,0.25425,15.0,27.957146,13.579718,29.277885,29.210117,0.0677681,1
2014-04-03 18:00:00,2014-S-22,SI,2014.0,22.0,     INVEST,-13.4,81.0,25.0,45.0,0.1755,15.0,28.68281,13.809527,28.47495,28.008272,0.46667862,1
2014-11-30 06:00:00,2014-N-22,WP,2014.0,22.0,    SINLAKU,2.1,156.4,20.0,155.0,3.373,55.0,27.957146,13.579718,30.28175,29.642258,0.63949203,5
2014-04-04 00:00:00,2014-S-23,AUS,2014.0,23.0,     IVANOE,-11.1,157.5,20.0,140.0,2.166,45.0,28.68281,13.809527,28.882734,29.223244,-0.3405094,5
2014-12-27 18:00:00,2014-N-23,WP,2014.0,23.0,     INVEST,7.6,129.2,20.0,45.0,0.16175,10.0,27.905525,13.622733,28.98712,28.80176,0.18535995,1
2014-04-18 06:00:00,2014-S-24,AUS,2014.0,24.0,     INVEST,-11.9,92.8,25.0,90.0,0.63075,40.0,28.68281,13.809527,29.125904,28.283434,0.84247017,2
2014-11-15 00:00:00,2015-S-1,SI,2015.0,1.0,     INVEST,-6.0,66.0,20.0,70.0,0.54,30.0,27.957146,13.579718,28.697989,28.506367,0.19162178,1
2015-01-12 06:00:00,2015-N-1,WP,2015.0,1.0,     INVEST,8.6,145.9,15.0,70.0,0.43575,25.0,27.844866,13.77092,29.004461,28.394144,0.61031723,1
2015-02-06 18:00:00,2015-N-2,WP,2015.0,2.0,     INVEST,9.5,157.8,20.0,130.0,0.90875,55.0,28.061548,13.891286,28.414448,27.751202,0.66324615,4
2014-12-10 00:00:00,2015-S-3,AUS,2015.0,3.0,     RAQUEL,-8.5,100.4,20.0,40.0,0.1475,15.0,27.905525,13.622733,29.000565,28.196543,0.80402184,1
2015-03-11 00:00:00,2015-N-3,WP,2015.0,3.0,     INVEST,6.8,170.6,20.0,50.0,0.47875,15.0,28.411932,13.878203,28.833307,28.232471,0.6008358,1
2014-12-23 12:00:00,2015-S-4,AUS,2015.0,4.0,     INVEST,-9.6,101.7,20.0,105.0,1.84375,50.0,27.905525,13.622733,28.817541,28.024578,0.792963,3
2015-03-25 18:00:00,2015-N-4,WP,2015.0,4.0,     INVEST,5.8,162.1,20.0,150.0,3.2885,35.0,28.411932,13.878203,29.223896,28.672432,0.5514641,5
2015-01-09 06:00:00,2015-S-5,SI,2015.0,5.0,       KATE,-19.0,52.8,15.0,140.0,3.156,50.0,27.844866,13.77092,28.38626,27.941927,0.44433212,5
2015-04-02 00:00:00,2015-N-5,WP,2015.0,5.0,     INVEST,5.6,161.0,20.0,45.0,0.1865,20.0,28.958227,13.851275,29.650293,28.848438,0.8018551,1
2015-01-15 12:00:00,2015-S-6,SI,2015.0,6.0,     INVEST,-19.1,41.2,30.0,50.0,0.38875,15.0,27.844866,13.77092,28.649107,29.014683,-0.3655758,1
2015-05-02 18:00:00,2015-N-6,WP,2015.0,6.0,     INVEST,7.9,142.1,20.0,140.0,2.891,35.0,28.915682,13.769245,29.614014,29.182241,0.43177223,5
2015-01-20 00:00:00,2015-S-7,SP,2015.0,7.0,     CHEDZA,-12.2,208.4,30.0,55.0,0.378,10.0,27.844866,13.77092,29.263844,28.81919,0.44465446,1
2015-05-06 18:00:00,2015-N-7,WP,2015.0,7.0,      SEVEN,4.5,158.9,25.0,140.0,3.177,35.0,28.915682,13.769245,29.690508,29.26783,0.422678,5
2015-06-20 00:00:00,2015-N-8,WP,2015.0,8.0,     INVEST,15.4,112.2,20.0,50.0,0.242,15.0,28.457018,13.81912,29.65909,29.233997,0.4250927,1
2015-01-26 18:00:00,2015-S-9,SI,2015.0,9.0,     INVEST,-13.6,63.9,25.0,140.0,2.39875,45.0,27.844866,13.77092,28.411367,28.177649,0.23371887,5
2015-06-30 00:00:00,2015-N-9,WP,2015.0,9.0,     INVEST,9.0,161.4,20.0,120.0,2.26775,25.0,28.457018,13.81912,28.890078,28.764044,0.12603378,4
2015-01-29 18:00:00,2015-S-10,SP,2015.0,10.0,     INVEST,-16.1,161.4,20.0,85.0,0.5785,25.0,27.844866,13.77092,29.01632,28.619225,0.39709473,2
2015-07-02 00:00:00,2015-N-10,WP,2015.0,10.0,        TEN,14.1,129.4,20.0,75.0,0.73775,20.0,28.000925,14.067306,29.373829,29.413998,-0.040168762,1
2015-02-05 18:00:00,2015-S-11,SI,2015.0,11.0,     INVEST,-21.3,40.7,25.0,55.0,0.273,15.0,28.061548,13.891286,28.7574,28.929031,-0.17163086,1
2015-07-03 06:00:00,2015-N-11,WP,2015.0,11.0,     INVEST,8.8,172.2,20.0,135.0,4.479,35.0,28.000925,14.067306,29.05204,28.597923,0.45411682,4
2015-02-16 06:00:00,2015-S-12,AUS,2015.0,12.0,     INVEST,-11.6,140.0,25.0,100.0,0.68375,25.0,28.061548,13.891286,29.027994,29.292309,-0.26431465,3
2015-02-17 00:00:00,2015-S-13,AUS,2015.0,13.0,     INVEST,-14.6,155.6,30.0,125.0,0.8155,70.0,28.061548,13.891286,29.253325,29.042112,0.21121216,4
2015-07-30 00:00:00,2015-N-13,WP,2015.0,13.0,     INVEST,13.7,160.8,25.0,155.0,3.344,45.0,28.000925,14.067306,28.805166,28.717962,0.08720398,5
2015-02-22 06:00:00,2015-S-14,SI,2015.0,14.0,     INVEST,-13.4,78.3,25.0,55.0,0.54675,20.0,28.061548,13.891286,28.228453,28.497274,-0.26882172,1
2015-08-06 18:00:00,2015-N-15,WP,2015.0,15.0,     INVEST,20.2,148.4,20.0,45.0,0.37875,10.0,27.703842,14.274507,29.180674,29.362757,-0.18208313,1
2015-03-06 12:00:00,2015-S-16,SI,2015.0,16.0,    FIFTEEN,-17.3,50.5,25.0,40.0,0.237,5.0,28.411932,13.878203,28.334667,28.437826,-0.10315895,1
2015-08-13 18:00:00,2015-N-16,WP,2015.0,16.0,     INVEST,12.1,150.9,20.0,120.0,3.88925,55.0,27.703842,14.274507,28.890844,29.27385,-0.38300514,4
2015-03-08 12:00:00,2015-S-17,SP,2015.0,17.0,     INVEST,-7.5,168.9,25.0,150.0,3.1215,35.0,28.411932,13.878203,29.661161,29.352427,0.3087349,5
2015-08-14 06:00:00,2015-N-17,WP,2015.0,17.0,  SEVENTEEN,15.1,162.4,25.0,140.0,3.64025,35.0,27.703842,14.274507,29.19094,28.999243,0.19169807,5
2015-03-09 12:00:00,2015-S-18,AUS,2015.0,18.0,     INVEST,-12.6,151.2,25.0,100.0,1.8485,30.0,28.411932,13.878203,28.863857,28.94186,-0.07800293,3
2015-09-05 12:00:00,2015-N-18,WP,2015.0,18.0,     INVEST,17.9,141.5,10.0,60.0,0.2485,20.0,27.847208,14.174218,29.670433,29.363714,0.30671883,1
2015-03-10 00:00:00,2015-S-19,AUS,2015.0,19.0,     NATHAN,-13.7,115.8,30.0,90.0,0.5615,25.0,28.411932,13.878203,29.84999,29.21451,0.6354809,2
2015-03-19 18:00:00,2015-S-20,SP,2015.0,20.0,        TWO,-15.3,182.4,20.0,45.0,0.1965,10.0,28.411932,13.878203,29.91041,29.015892,0.8945179,1
2015-09-14 00:00:00,2015-N-20,WP,2015.0,20.0,     INVEST,14.6,152.4,15.0,100.0,1.117,30.0,27.847208,14.174218,29.586973,29.361202,0.22577095,3
2015-04-04 06:00:00,2015-S-21,SI,2015.0,21.0,     REUBEN,-10.5,86.6,20.0,115.0,0.714,45.0,28.958227,13.851275,28.526596,28.433847,0.09274864,4
2015-09-20 18:00:00,2015-N-21,WP,2015.0,21.0,     INVEST,15.1,145.3,20.0,130.0,2.1445,35.0,27.847208,14.174218,29.468704,29.37643,0.09227371,4
2015-09-30 00:00:00,2015-N-22,WP,2015.0,22.0,     INVEST,11.9,130.3,15.0,105.0,0.65,40.0,27.847208,14.174218,29.766241,29.13841,0.6278305,3
2015-04-09 06:00:00,2015-S-23,SP,2015.0,23.0,    JOALANE,-12.6,163.1,25.0,55.0,0.2555,20.0,28.958227,13.851275,29.163208,29.056248,0.1069603,1
2015-10-03 00:00:00,2015-N-23,WP,2015.0,23.0,   CHOI-WAN,18.6,165.7,40.0,70.0,0.6055,10.0,28.170088,13.890405,28.964907,28.671793,0.2931137,1
2015-04-27 12:00:00,2015-S-24,AUS,2015.0,24.0,       SOLO,-13.1,113.3,20.0,120.0,0.8755,60.0,28.958227,13.851275,29.79799,28.994602,0.8033886,4
2015-10-12 06:00:00,2015-N-24,WP,2015.0,24.0,     INVEST,14.2,149.3,20.0,130.0,1.48675,35.0,28.170088,13.890405,29.02694,29.208395,-0.18145561,4
2015-06-28 12:00:00,2015-S-25,SP,2015.0,25.0,     INVEST,-4.0,163.4,20.0,45.0,0.268,15.0,28.457018,13.81912,29.95263,29.585245,0.36738396,1
2015-10-13 06:00:00,2015-N-25,WP,2015.0,25.0, TWENTYFIVE,13.0,160.7,25.0,125.0,3.004,35.0,28.170088,13.890405,28.97608,29.054733,-0.078653336,4
2015-11-16 18:00:00,2015-N-27,WP,2015.0,27.0,     INVEST,4.4,164.1,25.0,120.0,2.268,25.0,28.547588,13.719229,29.71598,29.40113,0.31484985,4
2015-12-10 18:00:00,2015-N-28,WP,2015.0,28.0,     INVEST,8.1,140.9,20.0,120.0,1.44025,50.0,28.594303,13.7587,28.674444,28.956076,-0.28163147,4
2015-07-31 18:00:00,2016-S-1,SP,2016.0,1.0,     INVEST,-7.6,168.9,20.0,40.0,0.172,15.0,28.000925,14.067306,29.610088,28.973927,0.6361618,1
2016-07-02 18:00:00,2016-N-2,WP,2016.0,2.0,     INVEST,8.3,145.3,20.0,155.0,2.52175,60.0,27.708055,14.075397,29.835535,29.23202,0.6035156,5
2015-11-19 00:00:00,2016-S-3,SI,2016.0,3.0,     INVEST,-6.7,78.0,25.0,60.0,0.5175,10.0,28.547588,13.719229,28.952858,28.310036,0.64282227,1
2015-11-26 00:00:00,2016-S-4,SP,2016.0,4.0,     INVEST,-10.1,178.0,20.0,40.0,0.19725,10.0,28.547588,13.719229,29.509207,29.360516,0.14869118,1
2016-07-23 06:00:00,2016-N-4,WP,2016.0,4.0,     INVEST,26.4,154.3,30.0,45.0,0.106,15.0,27.708055,14.075397,29.115044,28.32076,0.7942829,1
2016-07-25 06:00:00,2016-N-5,WP,2016.0,5.0,     INVEST,17.1,115.9,20.0,65.0,0.23675,25.0,27.708055,14.075397,30.056587,29.159264,0.8973236,1
2015-12-29 12:00:00,2016-S-6,SP,2016.0,6.0,     INVEST,-9.0,189.0,30.0,120.0,3.202,35.0,28.594303,13.7587,29.67125,29.328056,0.34319305,4
2016-07-29 12:00:00,2016-N-6,WP,2016.0,6.0,        SIX,11.9,127.4,25.0,80.0,0.49975,20.0,27.708055,14.075397,30.141878,29.367018,0.7748604,1
2016-01-14 06:00:00,2016-S-7,SP,2016.0,7.0,     INVEST,-13.4,195.3,25.0,90.0,1.44725,25.0,28.643467,13.955995,29.134636,28.84019,0.29444504,2
2016-08-04 12:00:00,2016-N-7,WP,2016.0,7.0,      OMAIS,18.8,145.7,35.0,65.0,0.52525,15.0,27.392399,14.239789,30.016407,29.432945,0.58346176,1
2016-01-20 18:00:00,2016-S-8,SI,2016.0,8.0,     INVEST,-14.0,76.6,30.0,80.0,0.77475,20.0,28.643467,13.955995,29.086132,28.212242,0.8738899,1
2016-08-08 00:00:00,2016-N-8,WP,2016.0,8.0,      EIGHT,17.5,161.4,20.0,55.0,0.48725,15.0,27.392399,14.239789,29.152061,29.056116,0.09594536,1
2016-01-28 00:00:00,2016-S-9,AUS,2016.0,9.0,   CORENTIN,-15.7,117.6,25.0,65.0,0.318,20.0,28.643467,13.955995,29.620834,28.975613,0.6452217,1
2016-08-12 12:00:00,2016-N-9,WP,2016.0,9.0,     INVEST,16.1,138.2,20.0,60.0,0.3635,20.0,27.392399,14.239789,29.977793,29.376045,0.6017475,1
2016-02-08 06:00:00,2016-S-10,SI,2016.0,10.0,     INVEST,-16.9,53.3,20.0,50.0,0.20925,15.0,28.626022,14.029665,29.435196,28.492134,0.9430618,1
2016-08-16 18:00:00,2016-N-10,WP,2016.0,10.0,     INVEST,15.4,138.1,20.0,65.0,0.57225,10.0,27.392399,14.239789,29.903719,29.350119,0.5536003,1
2016-02-09 18:00:00,2016-S-11,SP,2016.0,11.0,     INVEST,-13.6,169.5,20.0,155.0,4.9,45.0,28.626022,14.029665,29.831694,29.244709,0.58698463,5
2016-08-17 12:00:00,2016-N-11,WP,2016.0,11.0,     INVEST,21.1,113.1,20.0,45.0,0.101,20.0,27.392399,14.239789,29.776257,28.785307,0.99094963,1
2016-02-09 00:00:00,2016-S-12,AUS,2016.0,12.0,     INVEST,-16.1,155.2,20.0,55.0,0.343,15.0,28.626022,14.029665,29.016747,28.771736,0.24501038,1
2016-08-16 18:00:00,2016-N-12,WP,2016.0,12.0,     INVEST,25.0,160.2,20.0,120.0,2.90975,35.0,27.392399,14.239789,28.202831,28.575197,-0.37236595,4
2016-02-10 18:00:00,2016-S-13,AUS,2016.0,13.0,     INVEST,-10.1,94.2,25.0,130.0,1.62625,40.0,28.626022,14.029665,29.338646,28.480856,0.85779,4
2016-02-23 18:00:00,2016-S-14,SP,2016.0,14.0,     INVEST,-15.5,202.1,25.0,55.0,0.19375,20.0,28.626022,14.029665,29.23379,28.678349,0.5554409,1
2016-08-22 18:00:00,2016-N-14,WP,2016.0,14.0,     INVEST,12.6,146.1,20.0,40.0,0.0745,20.0,27.392399,14.239789,29.69565,29.287409,0.40824127,1
2016-03-15 06:00:00,2016-S-15,SI,2016.0,15.0,     INVEST,-11.3,86.8,25.0,125.0,1.32925,50.0,29.065891,14.028696,29.307259,28.389645,0.917614,4
2016-08-30 18:00:00,2016-N-15,WP,2016.0,15.0,     INVEST,20.8,123.0,15.0,100.0,0.8805,35.0,27.392399,14.239789,29.753017,29.12651,0.6265068,3
2016-03-14 18:00:00,2016-S-16,AUS,2016.0,16.0,     INVEST,-15.9,137.0,25.0,40.0,0.103,10.0,29.065891,14.028696,31.388695,30.202528,1.1861668,1
2016-09-08 18:00:00,2016-N-16,WP,2016.0,16.0,    SIXTEEN,13.2,143.8,20.0,170.0,2.92475,55.0,27.413916,14.132676,29.765982,29.329433,0.43654823,5
2016-03-28 12:00:00,2016-S-17,SI,2016.0,17.0,     INVEST,-14.2,76.8,30.0,45.0,0.11075,10.0,29.065891,14.028696,29.494478,28.498047,0.99643135,1
2016-04-04 06:00:00,2016-S-18,SP,2016.0,18.0,     INVEST,-13.3,162.0,25.0,90.0,0.2695,45.0,29.199434,13.900343,29.449553,28.924093,0.5254593,2
2016-09-11 12:00:00,2016-N-18,WP,2016.0,18.0,     INVEST,12.4,146.1,20.0,115.0,2.27375,30.0,27.413916,14.132676,29.90882,29.332312,0.57650757,4
2016-04-11 00:00:00,2016-S-19,SI,2016.0,19.0,     INVEST,-12.4,73.5,20.0,155.0,5.304,35.0,29.199434,13.900343,29.60343,28.41911,1.1843204,5
2016-04-17 06:00:00,2016-S-20,SP,2016.0,20.0,     INVEST,-17.0,180.6,25.0,90.0,0.75075,30.0,29.199434,13.900343,28.255386,28.414663,-0.15927696,2
2016-09-22 12:00:00,2016-N-20,WP,2016.0,20.0,     INVEST,13.7,140.8,20.0,115.0,1.3275,25.0,27.413916,14.132676,29.587124,29.33499,0.25213432,4
2016-09-25 18:00:00,2016-N-21,WP,2016.0,21.0,     INVEST,16.1,160.3,20.0,150.0,2.28175,50.0,27.413916,14.132676,29.554564,29.194027,0.36053658,5
2016-10-05 00:00:00,2016-N-22,WP,2016.0,22.0,     INVEST,19.7,126.5,20.0,55.0,0.43,15.0,27.580948,13.848761,28.85043,28.208727,0.64170265,1
2016-10-04 00:00:00,2016-N-23,WP,2016.0,23.0,     INVEST,16.3,178.3,20.0,130.0,1.6685,50.0,27.580948,13.848761,28.73067,28.42582,0.30485153,4
2016-10-13 06:00:00,2016-N-24,WP,2016.0,24.0, TWENTYFOUR,13.4,130.0,25.0,115.0,1.16425,35.0,27.580948,13.848761,29.472136,29.130074,0.342062,4
2016-10-14 18:00:00,2016-N-25,WP,2016.0,25.0, TWENTYFIVE,8.3,144.4,25.0,145.0,2.5745,35.0,27.580948,13.848761,30.040478,29.360214,0.6802635,5
2016-11-02 00:00:00,2016-N-26,WP,2016.0,26.0,     INVEST,12.9,139.0,25.0,90.0,0.819,25.0,27.726332,13.628745,29.21026,29.024137,0.1861229,2
2016-11-23 06:00:00,2016-N-29,WP,2016.0,29.0,     INVEST,9.3,129.9,15.0,80.0,0.4955,25.0,27.726332,13.628745,29.290083,29.136236,0.15384674,1
2016-12-20 06:00:00,2016-N-30,WP,2016.0,30.0,     INVEST,5.7,145.1,15.0,140.0,1.89225,45.0,27.833075,13.696547,29.638418,29.235529,0.40288925,5
2016-12-18 12:00:00,2017-S-2,AUS,2017.0,2.0,     INVEST,-14.7,116.5,25.0,50.0,0.35775,10.0,27.833075,13.696547,29.107397,28.6976,0.40979767,1
2017-01-25 12:00:00,2017-S-3,AUS,2017.0,3.0,     INVEST,-16.0,126.6,20.0,50.0,0.2805,15.0,27.825262,13.911827,29.66051,29.909723,-0.24921417,1
2017-04-24 18:00:00,2017-N-3,WP,2017.0,3.0,      THREE,12.4,136.5,20.0,40.0,0.143,10.0,28.908926,13.921452,28.8253,28.288733,0.5365677,1
2017-02-02 06:00:00,2017-S-4,SI,2017.0,4.0,     INVEST,-13.8,55.7,20.0,70.0,0.953,20.0,28.073298,14.069226,28.337801,28.56325,-0.22544861,1
2017-06-10 00:00:00,2017-N-4,WP,2017.0,4.0,     INVEST,13.4,119.4,15.0,45.0,0.14525,15.0,28.234411,13.814726,30.319138,29.7409,0.57823753,1
2017-02-11 18:00:00,2017-S-5,SI,2017.0,5.0,     INVEST,-19.2,39.9,15.0,85.0,0.514,25.0,28.073298,14.069226,29.658758,28.992983,0.6657753,2
2017-07-01 12:00:00,2017-N-5,WP,2017.0,5.0,     INVEST,18.2,129.4,20.0,60.0,0.32075,20.0,27.726639,14.044762,30.543219,29.453724,1.0894947,1
2017-02-16 00:00:00,2017-S-6,AUS,2017.0,6.0,     INVEST,-15.8,139.3,25.0,50.0,0.221,20.0,28.073298,14.069226,30.173485,30.132404,0.041080475,1
2017-07-15 00:00:00,2017-N-6,WP,2017.0,6.0,     INVEST,16.9,112.3,25.0,50.0,0.149,20.0,27.726639,14.044762,28.953503,29.032322,-0.078819275,1
2017-02-20 06:00:00,2017-S-7,SP,2017.0,7.0,     INVEST,-17.5,188.8,25.0,40.0,0.12125,10.0,28.073298,14.069226,29.18777,28.441608,0.7461624,1
2017-07-20 18:00:00,2017-N-7,WP,2017.0,7.0,      SEVEN,27.9,158.2,25.0,135.0,4.63425,60.0,27.726639,14.044762,28.234331,27.667442,0.5668888,4
2017-02-21 00:00:00,2017-S-8,SP,2017.0,8.0,     INVEST,-16.2,178.4,25.0,45.0,0.10525,20.0,28.073298,14.069226,29.212088,28.944475,0.26761246,1
2017-07-20 12:00:00,2017-N-8,WP,2017.0,8.0,     INVEST,16.1,116.0,20.0,45.0,0.27775,10.0,27.726639,14.044762,29.27192,29.129267,0.14265251,1
2017-03-02 06:00:00,2017-S-9,SI,2017.0,9.0,     INVEST,-11.4,60.6,20.0,130.0,1.7335,35.0,28.544668,14.02783,28.961899,28.644753,0.3171463,4
2017-03-03 06:00:00,2017-S-10,AUS,2017.0,10.0,     INVEST,-7.6,133.1,20.0,55.0,0.17275,20.0,28.544668,14.02783,29.12432,29.071562,0.052757263,1
2017-03-06 00:00:00,2017-S-11,SI,2017.0,11.0,     INVEST,-14.1,77.8,25.0,45.0,0.4515,15.0,28.544668,14.02783,28.091589,28.496782,-0.40519333,1
2017-07-25 12:00:00,2017-N-11,WP,2017.0,11.0,     INVEST,14.2,128.7,30.0,85.0,0.6965,15.0,27.726639,14.044762,30.351791,29.422335,0.9294567,2
2017-03-21 18:00:00,2017-S-12,AUS,2017.0,12.0,     INVEST,-9.9,96.8,25.0,45.0,0.434,10.0,28.544668,14.02783,28.560104,28.736464,-0.17635918,1
2017-07-28 00:00:00,2017-N-12,WP,2017.0,12.0,     TWELVE,19.3,117.0,20.0,40.0,0.16875,15.0,27.726639,14.044762,29.239618,29.143627,0.095991135,1
2017-03-23 06:00:00,2017-S-13,AUS,2017.0,13.0,     INVEST,-14.3,151.7,20.0,115.0,1.02425,45.0,28.544668,14.02783,29.5933,28.75551,0.83778954,4
2017-07-31 18:00:00,2017-N-13,WP,2017.0,13.0,     INVEST,26.8,161.2,20.0,60.0,0.4125,15.0,27.726639,14.044762,28.741976,28.047966,0.6940098,1
2017-04-04 00:00:00,2017-S-14,SP,2017.0,14.0,     INVEST,-16.8,191.0,25.0,40.0,0.30325,10.0,28.908926,13.921452,29.335966,28.547094,0.78887177,1
2017-08-10 12:00:00,2017-N-14,WP,2017.0,14.0,     INVEST,15.5,171.9,20.0,100.0,1.397,45.0,27.463127,14.224108,29.133533,28.597292,0.53624153,3
2017-04-05 06:00:00,2017-S-15,AUS,2017.0,15.0,     INVEST,-11.3,112.2,20.0,140.0,1.40775,85.0,28.908926,13.921452,29.171192,28.892487,0.2787056,5
2017-08-20 06:00:00,2017-N-15,WP,2017.0,15.0,       HATO,19.8,127.0,20.0,90.0,0.497,30.0,27.463127,14.224108,30.19596,29.133907,1.0620518,2
2017-04-06 18:00:00,2017-S-16,SP,2017.0,16.0,     INVEST,-12.1,170.9,20.0,90.0,0.69025,25.0,28.908926,13.921452,29.784649,29.226442,0.55820656,2
2017-08-24 00:00:00,2017-N-16,WP,2017.0,16.0,     INVEST,15.7,128.9,20.0,60.0,0.224,20.0,27.463127,14.224108,30.270708,29.188765,1.0819435,1
2017-04-26 06:00:00,2017-S-17,AUS,2017.0,17.0,     INVEST,-7.6,132.2,20.0,80.0,0.463,20.0,28.908926,13.921452,29.180162,29.208834,-0.028671265,1
2017-08-28 12:00:00,2017-N-17,WP,2017.0,17.0,      SANVU,20.0,146.2,30.0,90.0,0.892,20.0,27.463127,14.224108,30.367825,29.40059,0.96723366,2
2017-05-02 06:00:00,2017-S-18,SP,2017.0,18.0,     INVEST,-12.8,170.8,25.0,125.0,2.167,35.0,28.801603,13.780937,29.196915,28.7088,0.4881153,4
2017-09-01 00:00:00,2017-N-18,WP,2017.0,18.0,      MAWAR,20.3,119.0,25.0,45.0,0.1525,15.0,27.34159,14.067994,29.102392,28.634,0.46839142,1
2017-09-09 00:00:00,2017-N-20,WP,2017.0,20.0,     TWENTY,14.6,144.8,20.0,120.0,1.73025,30.0,27.34159,14.067994,30.009556,29.362448,0.6471081,4
2017-09-10 18:00:00,2017-N-21,WP,2017.0,21.0,     INVEST,14.4,126.9,20.0,95.0,0.61825,30.0,27.34159,14.067994,29.934275,29.147627,0.7866478,2
2017-10-12 06:00:00,2017-N-24,WP,2017.0,24.0,     INVEST,17.8,124.1,25.0,85.0,0.506,30.0,27.594618,13.78929,29.23193,28.485231,0.7466984,2
2017-10-15 00:00:00,2017-N-25,WP,2017.0,25.0,     INVEST,8.7,137.9,20.0,135.0,2.23525,45.0,27.594618,13.78929,30.054193,29.26188,0.7923126,4
2017-10-19 06:00:00,2017-N-27,WP,2017.0,27.0,      SAOLA,12.7,150.8,20.0,65.0,0.6605,20.0,27.594618,13.78929,29.794306,29.232473,0.5618324,1
2017-11-01 00:00:00,2017-N-28,WP,2017.0,28.0,     INVEST,11.1,121.1,15.0,90.0,0.501,25.0,27.650133,13.615176,29.180271,28.779833,0.4004383,2
2017-11-08 00:00:00,2017-N-30,WP,2017.0,30.0,     INVEST,10.8,130.1,15.0,45.0,0.195,15.0,27.650133,13.615176,29.386412,29.045698,0.3407135,1
2017-11-16 18:00:00,2017-N-31,WP,2017.0,31.0,     HAIKUI,8.3,121.3,20.0,40.0,0.11075,15.0,27.650133,13.615176,29.310423,28.951233,0.35919,1
2017-12-13 06:00:00,2017-N-32,WP,2017.0,32.0,  THIRTYTWO,11.4,128.9,20.0,50.0,0.49075,25.0,27.472498,13.614755,29.109093,28.479752,0.6293411,1
2017-12-20 12:00:00,2017-N-33,WP,2017.0,33.0,     INVEST,7.8,132.4,25.0,85.0,0.65775,20.0,27.472498,13.614755,29.5117,28.916283,0.595417,2
2017-11-28 12:00:00,2018-S-1,AUS,2018.0,1.0,     INVEST,-8.4,99.6,20.0,55.0,0.393,15.0,27.650133,13.615176,28.312773,27.729847,0.5829258,1
2017-12-26 00:00:00,2018-S-2,AUS,2018.0,2.0,     INVEST,-14.6,124.2,20.0,50.0,0.2185,15.0,27.472498,13.614755,30.509415,29.796915,0.7124996,1
2018-02-08 06:00:00,2018-N-2,WP,2018.0,2.0,     INVEST,9.5,149.8,20.0,40.0,0.227,10.0,27.727026,13.9126425,28.686678,27.952108,0.73456955,1
2017-12-30 06:00:00,2018-S-3,SI,2018.0,3.0,     INVEST,-11.5,64.9,25.0,95.0,0.83525,40.0,27.472498,13.614755,28.01653,27.931032,0.0854969,2
2018-03-23 06:00:00,2018-N-3,WP,2018.0,3.0,     INVEST,4.4,147.4,20.0,130.0,1.2195,60.0,28.16436,13.933964,29.529898,29.06511,0.46478844,4
2018-01-04 18:00:00,2018-S-4,AUS,2018.0,4.0,     INVEST,-10.3,94.5,25.0,95.0,1.02875,30.0,27.499063,13.80559,27.848267,28.183104,-0.33483696,2
2018-01-09 06:00:00,2018-S-5,AUS,2018.0,5.0,     INVEST,-16.7,125.2,20.0,50.0,0.2885,15.0,27.499063,13.80559,30.273323,29.653776,0.6195469,1
2018-06-02 06:00:00,2018-N-5,WP,2018.0,5.0,     INVEST,12.3,112.6,20.0,40.0,0.224,10.0,28.046495,13.752138,29.036427,29.211536,-0.17510986,1
2018-01-11 06:00:00,2018-S-6,SI,2018.0,6.0,     INVEST,-13.4,69.1,20.0,105.0,1.48775,45.0,27.499063,13.80559,28.350164,28.272123,0.07804108,3
2018-06-07 00:00:00,2018-N-6,WP,2018.0,6.0,     INVEST,15.6,127.0,20.0,60.0,0.41325,15.0,28.046495,13.752138,29.743855,29.633707,0.110147476,1
2018-01-25 06:00:00,2018-S-7,SI,2018.0,7.0,     INVEST,-9.4,80.2,15.0,115.0,3.671,50.0,27.499063,13.80559,28.161636,28.458097,-0.2964611,4
2018-01-26 12:00:00,2018-S-8,AUS,2018.0,8.0,     INVEST,-11.4,156.1,30.0,55.0,0.39975,15.0,27.499063,13.80559,30.05938,29.45527,0.6041088,1
2018-06-14 00:00:00,2018-N-8,WP,2018.0,8.0,     INVEST,21.6,118.3,30.0,45.0,0.1815,10.0,28.046495,13.752138,28.616488,28.296843,0.31964493,1
