timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Month,Tropical SST,Tropical Anomaly,Local SST,Relative SST,Saffir-Simpson Category
2000-02-29 12:00:00,2000-S-16,SI,2000.0,16.0,-18.6,119.6,25.0,120.0,1.82075,50.0,2,26.897354,-0.2812461853027344,29.67425,2.7768955,4
2000-03-04 00:00:00,2000-S-18,SP,2000.0,18.0,-19.6,208.5,20.0,55.0,0.174,30.0,3,27.15566,-0.3523445129394531,28.103018,0.9473572,1
2000-08-17 06:00:00,2000-N-18,WP,2000.0,18.0,8.3,139.2,25.0,140.0,2.21675,40.0,8,26.407104,-0.20130538940429688,29.370205,2.9631004,5
2000-03-07 12:00:00,2000-S-19,SP,2000.0,19.0,-17.9,186.4,25.0,80.0,0.50825,50.0,3,27.15566,-0.3523445129394531,28.706257,1.5505962,1
2000-08-18 12:00:00,2000-N-19,WP,2000.0,19.0,12.1,116.0,25.0,45.0,0.165,15.0,8,26.407104,-0.20130538940429688,28.413208,2.0061035,1
2000-03-14 18:00:00,2000-S-20,SI,2000.0,20.0,-17.1,118.6,25.0,50.0,0.23525,15.0,3,27.15566,-0.3523445129394531,29.133217,1.9775562,1
2000-08-24 00:00:00,2000-N-20,WP,2000.0,20.0,7.8,137.9,25.0,75.0,0.7365,20.0,8,26.407104,-0.20130538940429688,29.330986,2.9238815,1
2000-03-22 18:00:00,2000-S-21,SI,2000.0,21.0,-16.7,101.9,20.0,125.0,4.5905,35.0,3,27.15566,-0.3523445129394531,27.508984,0.35332298,4
2000-08-27 12:00:00,2000-N-21,WP,2000.0,21.0,21.5,115.0,20.0,55.0,0.3055,15.0,8,26.407104,-0.20130538940429688,28.858723,2.4516182,1
2000-03-31 00:00:00,2000-S-22,SP,2000.0,22.0,-14.2,155.4,20.0,50.0,0.187,15.0,3,27.15566,-0.3523445129394531,28.667252,1.511591,1
2000-09-01 18:00:00,2000-N-22,WP,2000.0,22.0,15.9,158.5,20.0,140.0,3.94425,30.0,9,26.56135,-0.13887977600097656,28.943062,2.381712,5
2000-09-04 18:00:00,2000-N-23,WP,2000.0,23.0,16.9,116.9,20.0,95.0,0.84025,30.0,9,26.56135,-0.13887977600097656,28.25163,1.6902809,2
2000-04-11 00:00:00,2000-S-24,SI,2000.0,24.0,-13.1,127.4,20.0,130.0,2.88675,40.0,4,27.462305,-0.2917461395263672,29.291899,1.8295937,4
2000-09-05 18:00:00,2000-N-24,WP,2000.0,24.0,20.7,135.8,25.0,55.0,0.454,20.0,9,26.56135,-0.13887977600097656,28.31516,1.7538109,1
2000-04-14 06:00:00,2000-S-25,SP,2000.0,25.0,-18.2,180.1,25.0,40.0,0.135,15.0,4,27.462305,-0.2917461395263672,28.66918,1.2068748,1
2000-09-14 00:00:00,2000-N-25,WP,2000.0,25.0,21.5,138.3,20.0,75.0,0.6185,25.0,9,26.56135,-0.13887977600097656,28.412941,1.8515911,1
2000-09-15 18:00:00,2000-N-26,WP,2000.0,26.0,15.1,178.0,20.0,135.0,2.5525,35.0,9,26.56135,-0.13887977600097656,28.244614,1.6832638,4
2000-04-16 18:00:00,2000-S-27,SI,2000.0,27.0,-13.1,119.9,30.0,125.0,0.7265,55.0,4,27.462305,-0.2917461395263672,29.334545,1.8722401,4
2000-10-06 18:00:00,2000-N-28,WP,2000.0,28.0,10.8,110.5,30.0,40.0,0.30075,10.0,10,26.731125,-0.180908203125,27.979921,1.2487965,1
2000-10-21 00:00:00,2000-N-29,WP,2000.0,29.0,19.7,145.6,20.0,105.0,1.02475,40.0,10,26.731125,-0.180908203125,29.036108,2.3049831,3
2000-10-25 06:00:00,2000-N-30,WP,2000.0,30.0,8.6,137.2,20.0,90.0,1.36425,35.0,10,26.731125,-0.180908203125,29.2931,2.5619755,2
2000-10-30 12:00:00,2000-N-31,WP,2000.0,31.0,6.0,136.1,20.0,85.0,0.9155,30.0,10,26.731125,-0.180908203125,29.30481,2.5736847,2
2000-11-27 00:00:00,2000-N-33,WP,2000.0,33.0,8.0,132.8,15.0,55.0,0.55775,20.0,11,26.892555,-0.16480255126953125,29.307684,2.4151287,1
2000-12-28 18:00:00,2000-N-34,WP,2000.0,34.0,7.0,130.2,20.0,110.0,1.0895,50.0,12,26.750603,-0.2789478302001953,28.838945,2.0883427,3
2000-12-03 00:00:00,2001-S-3,SI,2001.0,3.0,-11.2,127.8,25.0,110.0,1.156,45.0,12,26.750603,-0.2789478302001953,28.98632,2.2357178,3
2001-05-05 00:00:00,2001-N-3,WP,2001.0,3.0,5.3,129.0,25.0,60.0,0.524,10.0,5,27.657455,-0.018444061279296875,29.305157,1.6477013,1
2000-12-31 06:00:00,2001-S-4,SI,2001.0,4.0,-8.7,67.4,30.0,120.0,2.49725,30.0,12,26.750603,-0.2789478302001953,28.52383,1.7732277,4
2001-06-19 06:00:00,2001-N-4,WP,2001.0,4.0,11.1,138.4,20.0,100.0,0.8,25.0,6,27.218506,-0.04332542419433594,29.975527,2.757021,3
2001-01-06 00:00:00,2001-S-5,SI,2001.0,5.0,-10.2,79.6,25.0,100.0,2.01475,25.0,1,26.806822,-0.20191574096679688,28.267616,1.4607944,3
2001-06-29 00:00:00,2001-N-5,WP,2001.0,5.0,15.0,117.8,20.0,75.0,0.44875,20.0,6,27.218506,-0.04332542419433594,29.592655,2.3741493,1
2001-01-17 12:00:00,2001-S-6,SI,2001.0,6.0,-12.3,86.4,25.0,105.0,1.3745,25.0,1,26.806822,-0.20191574096679688,27.796692,0.9898701,3
2001-06-30 00:00:00,2001-N-6,WP,2001.0,6.0,8.3,140.6,25.0,80.0,0.828,30.0,6,27.218506,-0.04332542419433594,29.862574,2.6440678,1
2001-01-27 18:00:00,2001-S-7,SI,2001.0,7.0,-15.4,128.0,25.0,50.0,0.19825,15.0,1,26.806822,-0.20191574096679688,29.869385,3.062563,1
2001-07-07 18:00:00,2001-N-7,WP,2001.0,7.0,12.8,130.3,25.0,40.0,0.16775,15.0,7,26.780857,-0.035442352294921875,29.183784,2.4029274,1
2001-02-09 18:00:00,2001-S-8,SI,2001.0,8.0,-10.6,137.7,25.0,40.0,0.15225,10.0,2,26.972227,-0.2063732147216797,29.34518,2.3729534,1
2001-07-21 00:00:00,2001-N-9,WP,2001.0,9.0,23.3,152.0,20.0,85.0,1.42225,15.0,7,26.780857,-0.035442352294921875,29.834795,3.053938,2
2001-07-22 12:00:00,2001-N-10,WP,2001.0,10.0,18.7,126.7,25.0,85.0,0.60725,50.0,7,26.780857,-0.035442352294921875,29.240635,2.4597778,2
2001-02-18 18:00:00,2001-S-11,SP,2001.0,11.0,-18.9,196.4,25.0,45.0,0.18775,15.0,2,26.972227,-0.2063732147216797,28.294788,1.3225613,1
2001-07-25 06:00:00,2001-N-11,WP,2001.0,11.0,14.3,134.7,20.0,100.0,1.09175,35.0,7,26.780857,-0.035442352294921875,29.253456,2.472599,3
2001-02-23 00:00:00,2001-S-12,SP,2001.0,12.0,-15.5,155.2,25.0,60.0,0.4305,20.0,2,26.972227,-0.2063732147216797,28.929676,1.957449,1
2001-07-31 06:00:00,2001-N-12,WP,2001.0,12.0,10.1,157.8,15.0,120.0,2.42425,35.0,7,26.780857,-0.035442352294921875,29.611168,2.8303108,4
2001-02-25 06:00:00,2001-S-13,SP,2001.0,13.0,-10.5,162.8,20.0,105.0,1.55075,20.0,2,26.972227,-0.2063732147216797,29.902655,2.9304276,3
2001-08-08 06:00:00,2001-N-13,WP,2001.0,13.0,16.8,117.5,25.0,40.0,0.115,10.0,8,26.54509,-0.06332015991210938,28.940039,2.394949,1
2001-02-28 18:00:00,2001-S-14,SP,2001.0,14.0,-19.3,223.2,25.0,40.0,0.219,5.0,2,26.972227,-0.2063732147216797,27.552458,0.5802307,1
2001-08-13 06:00:00,2001-N-14,WP,2001.0,14.0,17.5,145.6,25.0,90.0,1.65775,20.0,8,26.54509,-0.06332015991210938,29.305737,2.7606468,2
2001-03-07 18:00:00,2001-S-15,SI,2001.0,15.0,-14.8,41.0,25.0,90.0,0.8945,25.0,3,27.458246,-0.0497589111328125,29.365044,1.9067974,2
2001-08-26 00:00:00,2001-N-16,WP,2001.0,16.0,15.6,139.1,20.0,130.0,2.1175,45.0,8,26.54509,-0.06332015991210938,29.413528,2.8684387,4
2001-04-02 06:00:00,2001-S-17,SI,2001.0,17.0,-9.8,107.7,25.0,90.0,1.026,25.0,4,27.681648,-0.0724029541015625,28.401106,0.7194576,2
2001-08-26 06:00:00,2001-N-17,WP,2001.0,17.0,17.7,161.6,15.0,45.0,0.22275,15.0,8,26.54509,-0.06332015991210938,29.069126,2.5240364,1
2001-04-03 00:00:00,2001-S-18,SI,2001.0,18.0,-9.4,60.7,30.0,75.0,0.5895,25.0,4,27.681648,-0.0724029541015625,28.124062,0.44241333,1
2001-08-27 06:00:00,2001-N-18,WP,2001.0,18.0,18.7,116.8,15.0,45.0,0.148,15.0,8,26.54509,-0.06332015991210938,29.153492,2.6084023,1
2001-04-03 18:00:00,2001-S-19,SP,2001.0,19.0,-11.8,171.5,25.0,70.0,0.64775,20.0,4,27.681648,-0.0724029541015625,29.435875,1.7542267,1
2001-09-03 00:00:00,2001-N-19,WP,2001.0,19.0,18.9,156.4,25.0,105.0,2.36425,25.0,9,26.648104,-0.05212593078613281,28.974892,2.326788,3
2001-04-16 00:00:00,2001-S-20,SI,2001.0,20.0,-8.3,135.4,25.0,65.0,0.5485,15.0,4,27.681648,-0.0724029541015625,28.87461,1.1929626,1
2001-09-05 12:00:00,2001-N-20,WP,2001.0,20.0,23.7,124.0,20.0,100.0,2.469,30.0,9,26.648104,-0.05212593078613281,28.538807,1.8907032,3
2001-09-16 00:00:00,2001-N-21,WP,2001.0,21.0,20.1,138.0,25.0,75.0,0.66475,25.0,9,26.648104,-0.05212593078613281,29.508135,2.8600311,1
2001-09-17 06:00:00,2001-N-22,WP,2001.0,22.0,13.5,166.5,20.0,100.0,1.40575,20.0,9,26.648104,-0.05212593078613281,28.80309,2.1549854,3
2001-09-21 18:00:00,2001-N-23,WP,2001.0,23.0,19.4,124.8,20.0,95.0,1.01,30.0,9,26.648104,-0.05212593078613281,29.244986,2.5968819,2
2001-10-03 06:00:00,2001-N-24,WP,2001.0,24.0,13.4,146.4,25.0,105.0,1.4905,45.0,10,26.839754,-0.07227897644042969,29.289352,2.4495983,3
2001-10-11 06:00:00,2001-N-25,WP,2001.0,25.0,16.1,131.7,25.0,90.0,1.13075,20.0,10,26.839754,-0.07227897644042969,29.436535,2.5967808,2
2001-10-17 12:00:00,2001-N-26,WP,2001.0,26.0,4.5,157.6,20.0,140.0,3.703,35.0,10,26.839754,-0.07227897644042969,29.636751,2.796997,5
2001-11-05 06:00:00,2001-N-27,WP,2001.0,27.0,9.8,130.4,20.0,115.0,1.43,30.0,11,26.961826,-0.09553146362304688,29.087402,2.125576,4
2001-12-26 12:00:00,2001-N-32,WP,2001.0,32.0,1.4,106.5,25.0,65.0,0.2795,40.0,12,26.919056,-0.11049461364746094,27.776173,0.8571167,1
2001-12-13 06:00:00,2001-N-33,WP,2001.0,33.0,4.2,162.0,20.0,155.0,3.28775,45.0,12,26.919056,-0.11049461364746094,29.389902,2.4708462,5
2002-01-08 06:00:00,2002-N-1,WP,2002.0,1.0,6.7,140.5,20.0,50.0,0.25675,15.0,1,26.973465,-0.03527259826660156,28.369684,1.3962193,1
2001-10-24 18:00:00,2002-S-2,SI,2002.0,2.0,-7.0,97.5,25.0,55.0,0.52025,20.0,10,26.839754,-0.07227897644042969,27.902258,1.0625038,1
2002-02-26 06:00:00,2002-N-2,WP,2002.0,2.0,6.1,156.3,25.0,140.0,3.15375,30.0,2,27.101376,-0.0772247314453125,28.63233,1.5309544,5
2001-11-25 00:00:00,2002-S-5,SI,2002.0,5.0,-6.5,95.3,25.0,75.0,0.9965,20.0,11,26.961826,-0.09553146362304688,27.958755,0.99692917,1
2002-05-13 06:00:00,2002-N-5,WP,2002.0,5.0,3.0,150.2,25.0,140.0,1.7525,50.0,5,27.767504,0.09160423278808594,30.03608,2.2685757,5
2001-12-28 12:00:00,2002-S-7,SP,2002.0,7.0,-10.4,184.9,25.0,100.0,0.96225,35.0,12,26.919056,-0.11049461364746094,28.796343,1.8772869,3
2002-06-03 12:00:00,2002-N-7,WP,2002.0,7.0,20.2,112.4,20.0,85.0,0.65,40.0,6,27.389984,0.12815284729003906,28.544699,1.1547146,2
2001-12-30 00:00:00,2002-S-8,SI,2002.0,8.0,-19.3,35.8,25.0,50.0,0.224,20.0,12,26.919056,-0.11049461364746094,28.217178,1.2981224,1
2002-06-27 06:00:00,2002-N-8,WP,2002.0,8.0,3.9,155.3,20.0,130.0,3.4095,30.0,6,27.389984,0.12815284729003906,29.579775,2.1897907,4
2002-01-03 00:00:00,2002-S-9,SI,2002.0,9.0,-14.4,139.0,30.0,45.0,0.10525,15.0,1,26.973465,-0.03527259826660156,29.86187,2.8884048,1
2002-06-26 12:00:00,2002-N-9,WP,2002.0,9.0,9.6,139.2,15.0,110.0,1.71675,30.0,6,27.389984,0.12815284729003906,29.435314,2.04533,3
2002-01-16 12:00:00,2002-S-10,SI,2002.0,10.0,-6.8,77.9,25.0,130.0,3.2235,40.0,1,26.973465,-0.03527259826660156,28.819277,1.8458118,4
2002-07-05 12:00:00,2002-N-10,WP,2002.0,10.0,11.3,160.3,20.0,135.0,2.65925,35.0,7,26.8274,0.01110076904296875,28.664568,1.8371677,4
2002-01-23 06:00:00,2002-S-11,SI,2002.0,11.0,-11.7,89.5,25.0,75.0,0.52825,20.0,1,26.973465,-0.03527259826660156,28.383005,1.4095402,1
2002-07-08 00:00:00,2002-N-11,WP,2002.0,11.0,21.6,117.5,20.0,40.0,0.279,15.0,7,26.8274,0.01110076904296875,29.168785,2.341385,1
2002-01-31 12:00:00,2002-S-12,SI,2002.0,12.0,-12.2,89.7,20.0,115.0,2.5335,30.0,1,26.973465,-0.03527259826660156,28.262009,1.2885437,4
2002-07-14 00:00:00,2002-N-12,WP,2002.0,12.0,11.2,171.0,20.0,145.0,6.15825,55.0,7,26.8274,0.01110076904296875,28.441572,1.614172,5
2002-02-02 18:00:00,2002-S-13,SI,2002.0,13.0,-14.8,121.4,25.0,125.0,1.145,40.0,2,27.101376,-0.0772247314453125,28.895779,1.7944031,4
2002-02-10 18:00:00,2002-S-14,SP,2002.0,14.0,-18.7,156.0,25.0,75.0,0.402,35.0,2,27.101376,-0.0772247314453125,28.789692,1.6883163,1
2002-07-20 00:00:00,2002-N-14,WP,2002.0,14.0,23.9,143.7,25.0,65.0,0.72525,15.0,7,26.8274,0.01110076904296875,29.024223,2.1968231,1
2002-02-14 12:00:00,2002-S-15,SI,2002.0,15.0,-17.0,50.7,25.0,120.0,2.26175,50.0,2,27.101376,-0.0772247314453125,28.519638,1.4182625,4
2002-08-02 00:00:00,2002-N-16,WP,2002.0,16.0,18.8,119.1,25.0,50.0,0.20725,15.0,8,26.569784,-0.03862571716308594,28.788488,2.2187042,1
2002-03-04 18:00:00,2002-S-17,SP,2002.0,17.0,-19.0,157.5,25.0,50.0,0.158,15.0,3,27.568066,0.06006050109863281,27.648504,0.080438614,1
2002-03-05 00:00:00,2002-S-18,SI,2002.0,18.0,-10.1,66.6,25.0,140.0,3.1405,50.0,3,27.568066,0.06006050109863281,29.000164,1.4320984,5
2002-08-10 06:00:00,2002-N-19,WP,2002.0,19.0,9.1,162.7,20.0,135.0,2.991,40.0,8,26.569784,-0.03862571716308594,28.952358,2.382574,4
2002-03-22 12:00:00,2002-S-20,SI,2002.0,20.0,-8.2,81.4,25.0,110.0,1.02925,35.0,3,27.568066,0.06006050109863281,29.330923,1.7628574,3
2002-08-14 12:00:00,2002-N-20,WP,2002.0,20.0,14.4,115.2,20.0,55.0,0.23775,20.0,8,26.569784,-0.03862571716308594,28.128633,1.5588493,1
2002-04-05 18:00:00,2002-S-21,SI,2002.0,21.0,-10.3,102.6,25.0,105.0,1.05275,25.0,4,27.830482,0.0764312744140625,28.84915,1.0186672,3
2002-08-22 00:00:00,2002-N-21,WP,2002.0,21.0,14.2,164.0,20.0,115.0,2.49675,30.0,8,26.569784,-0.03862571716308594,28.332792,1.7630081,4
2002-04-09 06:00:00,2002-S-22,SI,2002.0,22.0,-7.8,129.2,25.0,50.0,0.383,15.0,4,27.830482,0.0764312744140625,29.68093,1.8504467,1
2002-08-28 06:00:00,2002-N-22,WP,2002.0,22.0,16.4,155.7,20.0,110.0,2.95025,40.0,8,26.569784,-0.03862571716308594,28.546055,1.9762707,3
2002-09-08 18:00:00,2002-N-23,WP,2002.0,23.0,19.7,121.3,15.0,45.0,0.13475,20.0,9,26.693848,-0.006381988525390625,28.90205,2.2082024,1
2002-05-09 06:00:00,2002-S-24,SI,2002.0,24.0,-6.6,97.4,30.0,45.0,0.284,15.0,5,27.767504,0.09160423278808594,29.182041,1.4145374,1
2002-09-21 00:00:00,2002-N-24,WP,2002.0,24.0,13.4,113.5,15.0,55.0,0.3015,20.0,9,26.693848,-0.006381988525390625,27.835884,1.1420364,1
2002-09-25 00:00:00,2002-N-25,WP,2002.0,25.0,14.7,162.5,15.0,135.0,2.04,45.0,9,26.693848,-0.006381988525390625,28.947369,2.253521,4
2002-10-07 12:00:00,2002-N-26,WP,2002.0,26.0,9.8,163.2,15.0,70.0,0.58375,20.0,10,26.990227,0.07819366455078125,29.138723,2.1484966,1
2002-10-25 00:00:00,2002-N-29,WP,2002.0,29.0,16.5,168.8,15.0,75.0,0.41,25.0,10,26.990227,0.07819366455078125,28.379673,1.3894463,1
2002-11-19 00:00:00,2002-N-30,WP,2002.0,30.0,9.1,155.3,25.0,95.0,0.85275,20.0,11,27.164745,0.10738754272460938,28.822815,1.6580696,2
2002-12-01 06:00:00,2002-N-31,WP,2002.0,31.0,5.2,166.1,15.0,130.0,2.52175,25.0,12,27.278236,0.2486858367919922,28.458633,1.180397,4
2003-01-11 06:00:00,2003-N-1,WP,2003.0,1.0,1.9,180.2,15.0,50.0,0.3835,15.0,1,27.236916,0.2281780242919922,29.260948,2.0240326,1
2002-11-03 06:00:00,2003-S-2,SI,2003.0,2.0,-6.6,69.6,15.0,45.0,0.36275,15.0,11,27.164745,0.10738754272460938,28.707188,1.5424423,1
2003-04-08 06:00:00,2003-N-2,WP,2003.0,2.0,2.6,158.8,15.0,135.0,4.6585,35.0,4,27.81911,0.06505966186523438,29.467016,1.6479053,4
2002-11-14 18:00:00,2003-S-3,SI,2003.0,3.0,-6.3,77.7,25.0,75.0,1.16575,20.0,11,27.164745,0.10738754272460938,28.749006,1.584261,1
2003-05-18 00:00:00,2003-N-4,WP,2003.0,4.0,4.0,147.9,15.0,115.0,1.86025,40.0,5,27.609901,-0.06599807739257812,29.567724,1.9578228,4
2002-12-22 06:00:00,2003-S-5,SI,2003.0,5.0,-7.9,69.1,25.0,90.0,1.1475,20.0,12,27.278236,0.2486858367919922,28.604029,1.3257923,2
2003-05-24 06:00:00,2003-N-5,WP,2003.0,5.0,15.5,118.7,20.0,55.0,0.44925,20.0,5,27.609901,-0.06599807739257812,30.00502,2.3951187,1
2002-12-24 12:00:00,2003-S-6,SP,2003.0,6.0,-9.0,181.7,15.0,155.0,2.71125,65.0,12,27.278236,0.2486858367919922,29.948725,2.6704884,5
2003-05-31 00:00:00,2003-N-6,WP,2003.0,6.0,17.1,117.2,15.0,45.0,0.212,15.0,5,27.609901,-0.06599807739257812,29.576994,1.9670925,1
2003-06-07 00:00:00,2003-N-7,WP,2003.0,7.0,8.2,155.8,15.0,115.0,1.37,40.0,6,27.253866,-0.007965087890625,28.85129,1.5974236,4
2002-12-30 12:00:00,2003-S-8,SI,2003.0,8.0,-16.4,43.1,30.0,55.0,0.34625,20.0,12,27.278236,0.2486858367919922,29.000074,1.721838,1
2003-07-14 12:00:00,2003-N-8,WP,2003.0,8.0,10.5,136.9,15.0,65.0,0.703,20.0,7,26.904346,0.08804702758789062,29.015728,2.1113815,1
2003-01-06 12:00:00,2003-S-9,SI,2003.0,9.0,-9.5,71.8,25.0,65.0,0.52425,15.0,1,27.236916,0.2281780242919922,28.737617,1.5007019,1
2003-07-15 00:00:00,2003-N-9,WP,2003.0,9.0,3.6,150.0,15.0,130.0,2.53525,40.0,7,26.904346,0.08804702758789062,29.50506,2.6007137,4
2003-01-10 12:00:00,2003-S-10,SP,2003.0,10.0,-9.5,182.4,15.0,110.0,1.078,30.0,1,27.236916,0.2281780242919922,29.668018,2.4311028,3
2003-07-30 18:00:00,2003-N-10,WP,2003.0,10.0,11.8,130.4,20.0,65.0,0.39575,20.0,7,26.904346,0.08804702758789062,29.013077,2.1087303,1
2003-01-21 00:00:00,2003-S-11,SI,2003.0,11.0,-11.2,81.0,20.0,55.0,0.4135,20.0,1,27.236916,0.2281780242919922,29.021748,1.784832,1
2003-07-31 06:00:00,2003-N-11,WP,2003.0,11.0,8.6,150.1,15.0,110.0,1.78825,25.0,7,26.904346,0.08804702758789062,29.115337,2.210991,3
2003-01-24 12:00:00,2003-S-12,SP,2003.0,12.0,-12.9,162.0,20.0,125.0,1.6335,45.0,1,27.236916,0.2281780242919922,29.34099,2.1040745,4
2003-08-14 00:00:00,2003-N-12,WP,2003.0,12.0,7.0,155.4,20.0,90.0,1.4145,25.0,8,26.758482,0.1500720977783203,29.625229,2.866747,2
2003-02-03 06:00:00,2003-S-14,SI,2003.0,14.0,-11.7,115.3,25.0,110.0,1.88225,25.0,2,27.370766,0.19216537475585938,29.661572,2.2908058,3
2003-08-27 12:00:00,2003-N-14,WP,2003.0,14.0,19.6,139.0,25.0,125.0,1.682,35.0,8,26.758482,0.1500720977783203,30.045576,3.287094,4
2003-02-04 18:00:00,2003-S-15,SP,2003.0,15.0,-10.2,197.1,20.0,130.0,1.97975,45.0,2,27.370766,0.19216537475585938,29.606443,2.2356777,4
2003-09-04 06:00:00,2003-N-15,WP,2003.0,15.0,9.6,150.9,20.0,150.0,3.0925,55.0,9,26.841557,0.141326904296875,29.328344,2.4867878,5
2003-02-07 18:00:00,2003-S-16,SI,2003.0,16.0,-14.9,55.9,25.0,105.0,1.234,30.0,2,27.370766,0.19216537475585938,28.71045,1.3396835,3
2003-09-17 06:00:00,2003-N-16,WP,2003.0,16.0,19.4,130.4,15.0,100.0,1.06425,30.0,9,26.841557,0.141326904296875,28.890188,2.0486317,3
2003-02-09 06:00:00,2003-S-17,SI,2003.0,17.0,-12.0,65.9,25.0,90.0,0.90725,35.0,2,27.370766,0.19216537475585938,28.711123,1.3403568,2
2003-09-23 18:00:00,2003-N-17,WP,2003.0,17.0,14.5,139.6,25.0,90.0,0.75975,30.0,9,26.841557,0.141326904296875,29.662714,2.8211575,2
2003-02-03 18:00:00,2003-S-18,SI,2003.0,18.0,-9.8,99.2,15.0,45.0,0.39275,10.0,2,27.370766,0.19216537475585938,28.670422,1.2996559,1
2003-02-24 12:00:00,2003-S-19,SI,2003.0,19.0,-21.4,42.3,20.0,115.0,1.5715,40.0,2,27.370766,0.19216537475585938,29.300674,1.9299088,4
2003-02-24 12:00:00,2003-S-20,SI,2003.0,20.0,-17.3,118.5,25.0,40.0,0.16075,10.0,2,27.370766,0.19216537475585938,29.409492,2.0387268,1
2003-10-18 12:00:00,2003-N-20,WP,2003.0,20.0,14.7,130.3,25.0,125.0,2.526,50.0,10,27.131454,0.21942138671875,29.005508,1.874054,4
2003-10-18 06:00:00,2003-N-21,WP,2003.0,21.0,16.8,146.7,15.0,130.0,3.4845,45.0,10,27.131454,0.21942138671875,29.464624,2.33317,4
2003-03-04 00:00:00,2003-S-22,SP,2003.0,22.0,-20.1,152.4,20.0,130.0,1.619,65.0,3,27.636135,0.1281299591064453,27.97243,0.33629417,4
2003-03-03 18:00:00,2003-S-23,SI,2003.0,23.0,-10.7,78.4,15.0,140.0,3.5005,55.0,3,27.636135,0.1281299591064453,28.693169,1.0570335,5
2003-10-28 18:00:00,2003-N-24,WP,2003.0,24.0,11.4,133.1,15.0,75.0,0.60325,30.0,10,27.131454,0.21942138671875,29.184057,2.0526028,1
2003-03-08 18:00:00,2003-S-25,SP,2003.0,25.0,-14.0,171.6,15.0,110.0,0.873,35.0,3,27.636135,0.1281299591064453,29.294727,1.6585922,3
2003-11-11 12:00:00,2003-N-25,WP,2003.0,25.0,10.7,141.2,15.0,75.0,1.02425,20.0,11,27.205782,0.1484241485595703,29.335886,2.130104,1
2003-03-29 06:00:00,2003-S-26,SI,2003.0,26.0,-7.0,130.6,15.0,140.0,2.61,50.0,3,27.636135,0.1281299591064453,29.129728,1.4935932,5
2003-11-14 12:00:00,2003-N-26,WP,2003.0,26.0,12.8,172.3,20.0,145.0,4.8535,25.0,11,27.205782,0.1484241485595703,28.306221,1.1004391,5
2003-04-13 00:00:00,2003-S-27,SP,2003.0,27.0,-13.5,180.4,20.0,45.0,0.1075,10.0,4,27.81911,0.06505966186523438,29.415855,1.5967445,1
2003-05-02 00:00:00,2003-S-28,SI,2003.0,28.0,-11.0,65.7,25.0,75.0,0.78725,20.0,5,27.609901,-0.06599807739257812,28.018435,0.4085331,1
2003-06-04 00:00:00,2003-S-29,SP,2003.0,29.0,-10.0,171.7,25.0,90.0,0.78225,25.0,6,27.253866,-0.007965087890625,29.08729,1.8334236,2
2003-09-29 06:00:00,2004-S-1,SI,2004.0,1.0,-4.4,63.4,30.0,45.0,0.2785,10.0,9,26.841557,0.141326904296875,28.125698,1.2841415,1
2004-02-10 18:00:00,2004-N-1,WP,2004.0,1.0,7.8,148.0,15.0,40.0,0.25425,10.0,2,27.291952,0.11335182189941406,28.453075,1.1611233,1
2003-11-08 12:00:00,2004-S-2,SI,2004.0,2.0,-4.9,79.4,25.0,100.0,1.40425,35.0,11,27.205782,0.1484241485595703,28.407425,1.201643,3
2003-12-04 00:00:00,2004-S-3,SI,2004.0,3.0,-9.3,64.6,15.0,65.0,1.345,30.0,12,27.145088,0.11553764343261719,28.225914,1.0808258,1
2004-04-02 00:00:00,2004-N-3,WP,2004.0,3.0,6.9,153.6,25.0,130.0,4.5415,25.0,4,27.793093,0.03904151916503906,29.35126,1.5581665,4
2003-12-06 12:00:00,2004-S-4,SI,2004.0,4.0,-7.5,93.6,15.0,80.0,0.93575,25.0,12,27.145088,0.11553764343261719,27.82829,0.68320274,1
2004-05-13 00:00:00,2004-N-4,WP,2004.0,4.0,7.3,131.8,15.0,140.0,3.0405,40.0,5,27.561537,-0.11436271667480469,28.652205,1.0906677,5
2003-12-17 00:00:00,2004-S-5,SI,2004.0,5.0,-9.3,137.4,20.0,65.0,0.34625,20.0,12,27.145088,0.11553764343261719,29.443247,2.2981586,1
2003-12-23 18:00:00,2004-S-6,SI,2004.0,6.0,-6.5,66.9,15.0,55.0,0.68175,15.0,12,27.145088,0.11553764343261719,28.49682,1.3517323,1
2004-05-15 00:00:00,2004-N-6,WP,2004.0,6.0,5.2,147.5,20.0,60.0,0.57975,15.0,5,27.561537,-0.11436271667480469,29.48984,1.9283028,1
2003-12-29 12:00:00,2004-S-7,SP,2004.0,7.0,-14.3,180.0,20.0,140.0,2.39925,55.0,12,27.145088,0.11553764343261719,28.541044,1.395956,5
2004-06-04 06:00:00,2004-N-7,WP,2004.0,7.0,15.7,116.6,15.0,100.0,1.216,25.0,6,27.101517,-0.16031455993652344,28.827978,1.7264614,3
2004-06-05 12:00:00,2004-N-8,WP,2004.0,8.0,6.7,141.7,25.0,75.0,0.4995,20.0,6,27.101517,-0.16031455993652344,28.901562,1.800045,1
2004-01-25 06:00:00,2004-S-9,SI,2004.0,9.0,-16.6,43.1,15.0,65.0,0.722,20.0,1,27.183046,0.17430877685546875,29.62239,2.4393444,1
